MODZCTA,month,date,positive,total,zcta_cum_perc_pos,newcases_apr_day,neighborhood_name,borough_group,time
10013,Apr,8,135,310,43.55,5,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr08
10013,Apr,9,140,322,43.48,9,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr09
10013,Apr,10,149,341,43.7,2,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr10
10013,Apr,11,151,347,43.52,10,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr11
10013,Apr,12,161,362,44.48,1,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr12
10013,Apr,13,162,365,44.38,4,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr13
10013,Apr,14,166,374,44.39,1,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr14
10013,Apr,15,167,385,43.38,3,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr15
10013,Apr,16,170,397,42.82,3,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr16
10013,Apr,17,173,405,42.72,4,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr17
10013,Apr,18,177,417,42.45,2,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr18
10013,Apr,19,179,426,42.02,0,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr19
10013,Apr,20,179,431,41.53,1,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr20
10013,Apr,21,180,439,41,1,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr21
10013,Apr,22,181,440,41.14,6,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr22
10013,Apr,23,187,470,39.79,6,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr23
10013,Apr,24,193,499,38.68,1,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr24
10013,Apr,25,194,517,37.52,51,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr25
10013,Apr,26,245,631,38.83,-44,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr26
10013,Apr,27,201,553,36.35,6,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr27
10013,Apr,28,207,579,35.75,0,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr28
10013,Apr,29,207,596,34.73,3,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr29
10013,Apr,30,210,615,34.15,2,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,Apr30
10014,Apr,1,140,305,NA,23,Hudson Square/Meatpacking District/West Village,Manhattan,Apr01
10014,Apr,3,163,347,46.97,5,Hudson Square/Meatpacking District/West Village,Manhattan,Apr03
10014,Apr,4,168,357,47.06,10,Hudson Square/Meatpacking District/West Village,Manhattan,Apr04
10014,Apr,5,178,373,47.72,0,Hudson Square/Meatpacking District/West Village,Manhattan,Apr05
10014,Apr,6,178,373,47.72,8,Hudson Square/Meatpacking District/West Village,Manhattan,Apr06
10014,Apr,7,186,391,47.57,3,Hudson Square/Meatpacking District/West Village,Manhattan,Apr07
10014,Apr,8,189,403,46.9,9,Hudson Square/Meatpacking District/West Village,Manhattan,Apr08
10014,Apr,9,198,424,46.7,7,Hudson Square/Meatpacking District/West Village,Manhattan,Apr09
10014,Apr,10,205,439,46.7,2,Hudson Square/Meatpacking District/West Village,Manhattan,Apr10
10014,Apr,11,207,443,46.73,5,Hudson Square/Meatpacking District/West Village,Manhattan,Apr11
10014,Apr,12,212,457,46.39,1,Hudson Square/Meatpacking District/West Village,Manhattan,Apr12
10014,Apr,13,213,463,46,3,Hudson Square/Meatpacking District/West Village,Manhattan,Apr13
10014,Apr,14,216,472,45.76,7,Hudson Square/Meatpacking District/West Village,Manhattan,Apr14
10014,Apr,15,223,485,45.98,6,Hudson Square/Meatpacking District/West Village,Manhattan,Apr15
10014,Apr,16,229,497,46.08,1,Hudson Square/Meatpacking District/West Village,Manhattan,Apr16
10014,Apr,17,230,509,45.19,3,Hudson Square/Meatpacking District/West Village,Manhattan,Apr17
10014,Apr,18,233,517,45.07,0,Hudson Square/Meatpacking District/West Village,Manhattan,Apr18
10014,Apr,19,233,529,44.05,2,Hudson Square/Meatpacking District/West Village,Manhattan,Apr19
10014,Apr,20,235,533,44.09,1,Hudson Square/Meatpacking District/West Village,Manhattan,Apr20
10014,Apr,21,236,543,43.46,2,Hudson Square/Meatpacking District/West Village,Manhattan,Apr21
10014,Apr,22,238,548,43.43,2,Hudson Square/Meatpacking District/West Village,Manhattan,Apr22
10014,Apr,23,240,567,42.33,4,Hudson Square/Meatpacking District/West Village,Manhattan,Apr23
10014,Apr,24,244,601,40.6,3,Hudson Square/Meatpacking District/West Village,Manhattan,Apr24
10014,Apr,25,247,624,39.58,60,Hudson Square/Meatpacking District/West Village,Manhattan,Apr25
10014,Apr,26,307,730,42.05,-56,Hudson Square/Meatpacking District/West Village,Manhattan,Apr26
10014,Apr,27,251,639,39.28,1,Hudson Square/Meatpacking District/West Village,Manhattan,Apr27
10014,Apr,28,252,655,38.47,0,Hudson Square/Meatpacking District/West Village,Manhattan,Apr28
10014,Apr,29,252,673,37.44,4,Hudson Square/Meatpacking District/West Village,Manhattan,Apr29
10014,Apr,30,256,691,37.05,2,Hudson Square/Meatpacking District/West Village,Manhattan,Apr30
10016,Apr,1,288,581,NA,7,Kips Bay/Murray Hill/NoMad,Manhattan,Apr01
10016,Apr,3,295,661,44.63,16,Kips Bay/Murray Hill/NoMad,Manhattan,Apr03
10016,Apr,4,311,700,44.43,13,Kips Bay/Murray Hill/NoMad,Manhattan,Apr04
10016,Apr,5,324,727,44.57,0,Kips Bay/Murray Hill/NoMad,Manhattan,Apr05
10016,Apr,6,324,727,44.57,20,Kips Bay/Murray Hill/NoMad,Manhattan,Apr06
10016,Apr,7,344,814,42.26,10,Kips Bay/Murray Hill/NoMad,Manhattan,Apr07
10016,Apr,8,354,843,41.99,35,Kips Bay/Murray Hill/NoMad,Manhattan,Apr08
10016,Apr,9,389,906,42.94,23,Kips Bay/Murray Hill/NoMad,Manhattan,Apr09
10016,Apr,10,412,950,43.37,5,Kips Bay/Murray Hill/NoMad,Manhattan,Apr10
10016,Apr,11,417,964,43.26,18,Kips Bay/Murray Hill/NoMad,Manhattan,Apr11
10016,Apr,12,435,992,43.85,7,Kips Bay/Murray Hill/NoMad,Manhattan,Apr12
10016,Apr,13,442,1008,43.85,12,Kips Bay/Murray Hill/NoMad,Manhattan,Apr13
10016,Apr,14,454,1044,43.49,16,Kips Bay/Murray Hill/NoMad,Manhattan,Apr14
10016,Apr,15,470,1082,43.44,10,Kips Bay/Murray Hill/NoMad,Manhattan,Apr15
10016,Apr,16,480,1108,43.32,8,Kips Bay/Murray Hill/NoMad,Manhattan,Apr16
10016,Apr,17,488,1147,42.55,8,Kips Bay/Murray Hill/NoMad,Manhattan,Apr17
10016,Apr,18,496,1178,42.11,6,Kips Bay/Murray Hill/NoMad,Manhattan,Apr18
10016,Apr,19,502,1197,41.94,4,Kips Bay/Murray Hill/NoMad,Manhattan,Apr19
10016,Apr,20,506,1208,41.89,9,Kips Bay/Murray Hill/NoMad,Manhattan,Apr20
10016,Apr,21,515,1258,40.94,5,Kips Bay/Murray Hill/NoMad,Manhattan,Apr21
10016,Apr,22,520,1277,40.72,15,Kips Bay/Murray Hill/NoMad,Manhattan,Apr22
10016,Apr,23,535,1374,38.94,4,Kips Bay/Murray Hill/NoMad,Manhattan,Apr23
10016,Apr,24,539,1434,37.59,7,Kips Bay/Murray Hill/NoMad,Manhattan,Apr24
10016,Apr,25,546,1489,36.67,181,Kips Bay/Murray Hill/NoMad,Manhattan,Apr25
10016,Apr,26,727,1864,39,-168,Kips Bay/Murray Hill/NoMad,Manhattan,Apr26
10016,Apr,27,559,1554,35.97,7,Kips Bay/Murray Hill/NoMad,Manhattan,Apr27
10016,Apr,28,566,1632,34.68,7,Kips Bay/Murray Hill/NoMad,Manhattan,Apr28
10016,Apr,29,573,1673,34.25,9,Kips Bay/Murray Hill/NoMad,Manhattan,Apr29
10016,Apr,30,582,1723,33.78,5,Kips Bay/Murray Hill/NoMad,Manhattan,Apr30
10017,Apr,1,45,138,NA,14,East Midtown/Murray Hill,Manhattan,Apr01
10017,Apr,3,59,173,34.1,4,East Midtown/Murray Hill,Manhattan,Apr03
10017,Apr,4,63,183,34.43,2,East Midtown/Murray Hill,Manhattan,Apr04
10017,Apr,5,65,187,34.76,0,East Midtown/Murray Hill,Manhattan,Apr05
10017,Apr,6,65,187,34.76,9,East Midtown/Murray Hill,Manhattan,Apr06
10017,Apr,7,74,212,34.91,0,East Midtown/Murray Hill,Manhattan,Apr07
10017,Apr,8,74,217,34.1,6,East Midtown/Murray Hill,Manhattan,Apr08
10017,Apr,9,80,233,34.33,3,East Midtown/Murray Hill,Manhattan,Apr09
10017,Apr,10,83,241,34.44,0,East Midtown/Murray Hill,Manhattan,Apr10
10017,Apr,11,83,244,34.02,7,East Midtown/Murray Hill,Manhattan,Apr11
10017,Apr,12,90,260,34.62,2,East Midtown/Murray Hill,Manhattan,Apr12
10017,Apr,13,92,268,34.33,3,East Midtown/Murray Hill,Manhattan,Apr13
10017,Apr,14,95,273,34.8,3,East Midtown/Murray Hill,Manhattan,Apr14
10017,Apr,15,98,280,35,2,East Midtown/Murray Hill,Manhattan,Apr15
10017,Apr,16,100,287,34.84,5,East Midtown/Murray Hill,Manhattan,Apr16
10017,Apr,17,105,301,34.88,0,East Midtown/Murray Hill,Manhattan,Apr17
10017,Apr,18,105,306,34.31,2,East Midtown/Murray Hill,Manhattan,Apr18
10017,Apr,19,107,310,34.52,1,East Midtown/Murray Hill,Manhattan,Apr19
10017,Apr,20,108,316,34.18,1,East Midtown/Murray Hill,Manhattan,Apr20
10017,Apr,21,109,327,33.33,2,East Midtown/Murray Hill,Manhattan,Apr21
10017,Apr,22,111,330,33.64,2,East Midtown/Murray Hill,Manhattan,Apr22
10017,Apr,23,113,352,32.1,5,East Midtown/Murray Hill,Manhattan,Apr23
10017,Apr,24,118,367,32.15,3,East Midtown/Murray Hill,Manhattan,Apr24
10017,Apr,25,121,383,31.59,34,East Midtown/Murray Hill,Manhattan,Apr25
10017,Apr,26,155,454,34.14,-30,East Midtown/Murray Hill,Manhattan,Apr26
10017,Apr,27,125,396,31.57,-2,East Midtown/Murray Hill,Manhattan,Apr27
10017,Apr,28,123,407,30.22,2,East Midtown/Murray Hill,Manhattan,Apr28
10017,Apr,29,125,420,29.76,-1,East Midtown/Murray Hill,Manhattan,Apr29
10017,Apr,30,124,431,28.77,0,East Midtown/Murray Hill,Manhattan,Apr30
10018,Apr,1,66,151,NA,31,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr01
10018,Apr,3,97,211,45.97,6,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr03
10018,Apr,4,103,225,45.78,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr04
10018,Apr,5,106,232,45.69,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr05
10018,Apr,6,106,232,45.69,10,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr06
10018,Apr,7,116,251,46.22,4,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr07
10018,Apr,8,120,259,46.33,6,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr08
10018,Apr,9,126,270,46.67,14,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr09
10018,Apr,10,140,296,47.3,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr10
10018,Apr,11,148,318,46.54,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr11
10018,Apr,12,156,331,47.13,1,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr12
10018,Apr,13,157,333,47.15,2,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr13
10018,Apr,14,159,339,46.9,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr14
10018,Apr,15,159,343,46.36,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr15
10018,Apr,16,159,346,45.95,4,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr16
10018,Apr,17,163,360,45.28,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr17
10018,Apr,18,166,365,45.48,2,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr18
10018,Apr,19,168,375,44.8,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr19
10018,Apr,20,168,377,44.56,1,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr20
10018,Apr,21,169,384,44.01,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr21
10018,Apr,22,169,386,43.78,6,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr22
10018,Apr,23,175,423,41.37,1,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr23
10018,Apr,24,176,427,41.22,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr24
10018,Apr,25,179,440,40.68,36,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr25
10018,Apr,26,215,524,41.03,-33,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr26
10018,Apr,27,182,479,38,4,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr27
10018,Apr,28,186,494,37.65,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr28
10018,Apr,29,186,504,36.9,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr29
10018,Apr,30,186,513,36.26,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr30
10019,Apr,1,187,451,NA,39,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr01
10019,Apr,3,226,520,43.46,11,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr03
10019,Apr,4,237,542,43.73,7,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr04
10019,Apr,5,244,560,43.57,0,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr05
10019,Apr,6,244,560,43.57,20,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr06
10019,Apr,7,264,616,42.86,11,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr07
10019,Apr,8,275,636,43.24,23,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr08
10019,Apr,9,298,674,44.21,12,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr09
10019,Apr,10,310,702,44.16,4,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr10
10019,Apr,11,314,716,43.85,20,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr11
10019,Apr,12,334,753,44.36,5,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr12
10019,Apr,13,339,763,44.43,11,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr13
10019,Apr,14,350,787,44.47,61,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr14
10019,Apr,15,411,908,45.26,13,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr15
10019,Apr,16,424,936,45.3,10,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr16
10019,Apr,17,434,958,45.3,1,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr17
10019,Apr,18,435,979,44.43,6,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr18
10019,Apr,19,441,999,44.14,2,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr19
10019,Apr,20,443,1015,43.65,6,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr20
10019,Apr,21,449,1032,43.51,1,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr21
10019,Apr,22,450,1034,43.52,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr22
10019,Apr,23,458,1081,42.37,10,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr23
10019,Apr,24,468,1118,41.86,5,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr24
10019,Apr,25,473,1159,40.81,102,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr25
10019,Apr,26,575,1388,41.43,-88,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr26
10019,Apr,27,487,1222,39.85,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr27
10019,Apr,28,495,1266,39.1,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr28
10019,Apr,29,498,1350,36.89,8,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr29
10019,Apr,30,506,1390,36.4,3,Hell's Kitchen/Midtown Manhattan,Manhattan,Apr30
10021,Apr,1,211,562,NA,47,Lenox Hill/Upper East Side,Manhattan,Apr01
10021,Apr,3,258,672,38.39,13,Lenox Hill/Upper East Side,Manhattan,Apr03
10021,Apr,4,271,705,38.44,11,Lenox Hill/Upper East Side,Manhattan,Apr04
10021,Apr,5,282,726,38.84,0,Lenox Hill/Upper East Side,Manhattan,Apr05
10021,Apr,6,282,726,38.84,13,Lenox Hill/Upper East Side,Manhattan,Apr06
10021,Apr,7,295,771,38.26,3,Lenox Hill/Upper East Side,Manhattan,Apr07
10021,Apr,8,298,799,37.3,27,Lenox Hill/Upper East Side,Manhattan,Apr08
10021,Apr,9,325,836,38.88,25,Lenox Hill/Upper East Side,Manhattan,Apr09
10021,Apr,10,350,885,39.55,10,Lenox Hill/Upper East Side,Manhattan,Apr10
10021,Apr,11,360,906,39.74,26,Lenox Hill/Upper East Side,Manhattan,Apr11
10021,Apr,12,386,967,39.92,3,Lenox Hill/Upper East Side,Manhattan,Apr12
10021,Apr,13,389,977,39.82,11,Lenox Hill/Upper East Side,Manhattan,Apr13
10021,Apr,14,400,1011,39.56,5,Lenox Hill/Upper East Side,Manhattan,Apr14
10021,Apr,15,405,1033,39.21,7,Lenox Hill/Upper East Side,Manhattan,Apr15
10021,Apr,16,412,1070,38.5,7,Lenox Hill/Upper East Side,Manhattan,Apr16
10021,Apr,17,419,1109,37.78,9,Lenox Hill/Upper East Side,Manhattan,Apr17
10021,Apr,18,428,1139,37.58,3,Lenox Hill/Upper East Side,Manhattan,Apr18
10021,Apr,19,431,1148,37.54,0,Lenox Hill/Upper East Side,Manhattan,Apr19
10021,Apr,20,431,1152,37.41,7,Lenox Hill/Upper East Side,Manhattan,Apr20
10021,Apr,21,438,1179,37.15,5,Lenox Hill/Upper East Side,Manhattan,Apr21
10021,Apr,22,443,1185,37.38,8,Lenox Hill/Upper East Side,Manhattan,Apr22
10021,Apr,23,451,1244,36.25,7,Lenox Hill/Upper East Side,Manhattan,Apr23
10021,Apr,24,458,1278,35.84,3,Lenox Hill/Upper East Side,Manhattan,Apr24
10021,Apr,25,461,1318,34.98,119,Lenox Hill/Upper East Side,Manhattan,Apr25
10021,Apr,26,580,1568,36.99,-111,Lenox Hill/Upper East Side,Manhattan,Apr26
10021,Apr,27,469,1371,34.21,5,Lenox Hill/Upper East Side,Manhattan,Apr27
10021,Apr,28,474,1425,33.26,2,Lenox Hill/Upper East Side,Manhattan,Apr28
10021,Apr,29,476,1476,32.25,11,Lenox Hill/Upper East Side,Manhattan,Apr29
10021,Apr,30,487,1509,32.27,2,Lenox Hill/Upper East Side,Manhattan,Apr30
10022,Apr,1,123,339,NA,25,East Midtown,Manhattan,Apr01
10022,Apr,3,148,400,37,9,East Midtown,Manhattan,Apr03
10022,Apr,4,157,417,37.65,2,East Midtown,Manhattan,Apr04
10022,Apr,5,159,422,37.68,0,East Midtown,Manhattan,Apr05
10022,Apr,6,159,422,37.68,15,East Midtown,Manhattan,Apr06
10022,Apr,7,174,461,37.74,8,East Midtown,Manhattan,Apr07
10022,Apr,8,182,474,38.4,5,East Midtown,Manhattan,Apr08
10022,Apr,9,187,490,38.16,15,East Midtown,Manhattan,Apr09
10022,Apr,10,202,528,38.26,4,East Midtown,Manhattan,Apr10
10022,Apr,11,206,542,38.01,13,East Midtown,Manhattan,Apr11
10022,Apr,12,219,562,38.97,3,East Midtown,Manhattan,Apr12
10022,Apr,13,222,567,39.15,9,East Midtown,Manhattan,Apr13
10022,Apr,14,231,584,39.55,5,East Midtown,Manhattan,Apr14
10022,Apr,15,236,608,38.82,2,East Midtown,Manhattan,Apr15
10022,Apr,16,238,623,38.2,5,East Midtown,Manhattan,Apr16
10022,Apr,17,243,647,37.56,4,East Midtown,Manhattan,Apr17
10022,Apr,18,247,663,37.25,3,East Midtown,Manhattan,Apr18
10022,Apr,19,250,668,37.43,1,East Midtown,Manhattan,Apr19
10022,Apr,20,251,680,36.91,3,East Midtown,Manhattan,Apr20
10022,Apr,21,254,698,36.39,0,East Midtown,Manhattan,Apr21
10022,Apr,22,254,699,36.34,6,East Midtown,Manhattan,Apr22
10022,Apr,23,260,732,35.52,8,East Midtown,Manhattan,Apr23
10022,Apr,24,268,777,34.49,4,East Midtown,Manhattan,Apr24
10022,Apr,25,272,806,33.75,94,East Midtown,Manhattan,Apr25
10022,Apr,26,366,1000,36.6,-86,East Midtown,Manhattan,Apr26
10022,Apr,27,280,840,33.33,0,East Midtown,Manhattan,Apr27
10022,Apr,28,280,868,32.26,2,East Midtown,Manhattan,Apr28
10022,Apr,29,282,905,31.16,3,East Midtown,Manhattan,Apr29
10022,Apr,30,285,928,30.71,5,East Midtown,Manhattan,Apr30
10023,Apr,1,190,503,NA,41,Lincoln Square,Manhattan,Apr01
10023,Apr,3,231,583,39.62,14,Lincoln Square,Manhattan,Apr03
10023,Apr,4,245,621,39.45,6,Lincoln Square,Manhattan,Apr04
10023,Apr,5,251,642,39.1,0,Lincoln Square,Manhattan,Apr05
10023,Apr,6,251,642,39.1,18,Lincoln Square,Manhattan,Apr06
10023,Apr,7,269,695,38.71,6,Lincoln Square,Manhattan,Apr07
10023,Apr,8,275,723,38.04,14,Lincoln Square,Manhattan,Apr08
10023,Apr,9,289,753,38.38,23,Lincoln Square,Manhattan,Apr09
10023,Apr,10,312,799,39.05,3,Lincoln Square,Manhattan,Apr10
10023,Apr,11,315,809,38.94,26,Lincoln Square,Manhattan,Apr11
10023,Apr,12,341,857,39.79,9,Lincoln Square,Manhattan,Apr12
10023,Apr,13,350,871,40.18,18,Lincoln Square,Manhattan,Apr13
10023,Apr,14,368,900,40.89,38,Lincoln Square,Manhattan,Apr14
10023,Apr,15,406,989,41.05,10,Lincoln Square,Manhattan,Apr15
10023,Apr,16,416,1023,40.66,5,Lincoln Square,Manhattan,Apr16
10023,Apr,17,421,1054,39.94,6,Lincoln Square,Manhattan,Apr17
10023,Apr,18,427,1087,39.28,6,Lincoln Square,Manhattan,Apr18
10023,Apr,19,433,1105,39.19,1,Lincoln Square,Manhattan,Apr19
10023,Apr,20,434,1120,38.75,5,Lincoln Square,Manhattan,Apr20
10023,Apr,21,439,1152,38.11,2,Lincoln Square,Manhattan,Apr21
10023,Apr,22,441,1159,38.05,8,Lincoln Square,Manhattan,Apr22
10023,Apr,23,449,1226,36.62,12,Lincoln Square,Manhattan,Apr23
10023,Apr,24,461,1280,36.02,2,Lincoln Square,Manhattan,Apr24
10023,Apr,25,463,1323,35,98,Lincoln Square,Manhattan,Apr25
10023,Apr,26,561,1567,35.8,-87,Lincoln Square,Manhattan,Apr26
10023,Apr,27,474,1383,34.27,7,Lincoln Square,Manhattan,Apr27
10023,Apr,28,481,1428,33.68,1,Lincoln Square,Manhattan,Apr28
10023,Apr,29,482,1476,32.66,4,Lincoln Square,Manhattan,Apr29
10023,Apr,30,486,1506,32.27,1,Lincoln Square,Manhattan,Apr30
10024,Apr,1,204,641,NA,51,Upper West Side,Manhattan,Apr01
10024,Apr,3,255,731,34.88,15,Upper West Side,Manhattan,Apr03
10024,Apr,4,270,756,35.71,13,Upper West Side,Manhattan,Apr04
10024,Apr,5,283,782,36.19,0,Upper West Side,Manhattan,Apr05
10024,Apr,6,283,782,36.19,24,Upper West Side,Manhattan,Apr06
10024,Apr,7,307,841,36.5,11,Upper West Side,Manhattan,Apr07
10024,Apr,8,318,863,36.85,21,Upper West Side,Manhattan,Apr08
10024,Apr,9,339,900,37.67,19,Upper West Side,Manhattan,Apr09
10024,Apr,10,358,938,38.17,1,Upper West Side,Manhattan,Apr10
10024,Apr,11,359,947,37.91,21,Upper West Side,Manhattan,Apr11
10024,Apr,12,380,994,38.23,6,Upper West Side,Manhattan,Apr12
10024,Apr,13,386,1005,38.41,14,Upper West Side,Manhattan,Apr13
10024,Apr,14,400,1035,38.65,36,Upper West Side,Manhattan,Apr14
10024,Apr,15,436,1122,38.86,11,Upper West Side,Manhattan,Apr15
10024,Apr,16,447,1159,38.57,7,Upper West Side,Manhattan,Apr16
10024,Apr,17,454,1185,38.31,12,Upper West Side,Manhattan,Apr17
10024,Apr,18,466,1220,38.2,6,Upper West Side,Manhattan,Apr18
10024,Apr,19,472,1235,38.22,4,Upper West Side,Manhattan,Apr19
10024,Apr,20,476,1255,37.93,8,Upper West Side,Manhattan,Apr20
10024,Apr,21,484,1284,37.69,9,Upper West Side,Manhattan,Apr21
10024,Apr,22,493,1292,38.16,13,Upper West Side,Manhattan,Apr22
10024,Apr,23,506,1347,37.56,9,Upper West Side,Manhattan,Apr23
10024,Apr,24,515,1391,37.02,6,Upper West Side,Manhattan,Apr24
10024,Apr,25,521,1430,36.43,152,Upper West Side,Manhattan,Apr25
10024,Apr,26,673,1758,38.28,-140,Upper West Side,Manhattan,Apr26
10024,Apr,27,533,1501,35.51,8,Upper West Side,Manhattan,Apr27
10024,Apr,28,541,1552,34.86,3,Upper West Side,Manhattan,Apr28
10024,Apr,29,544,1606,33.87,5,Upper West Side,Manhattan,Apr29
10024,Apr,30,549,1651,33.25,8,Upper West Side,Manhattan,Apr30
10025,Apr,1,252,754,NA,75,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr01
10025,Apr,3,327,892,36.66,30,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr03
10025,Apr,4,357,946,37.74,20,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr04
10025,Apr,5,377,984,38.31,0,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr05
10025,Apr,6,377,984,38.31,56,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr06
10025,Apr,7,433,1084,39.94,33,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr07
10025,Apr,8,466,1142,40.81,47,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr08
10025,Apr,9,513,1215,42.22,54,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr09
10025,Apr,10,567,1316,43.09,15,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr10
10025,Apr,11,582,1345,43.27,44,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr11
10025,Apr,12,626,1439,43.5,26,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr12
10025,Apr,13,652,1485,43.91,33,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr13
10025,Apr,14,685,1544,44.37,105,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr14
10025,Apr,15,790,1761,44.86,20,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr15
10025,Apr,16,810,1831,44.24,26,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr16
10025,Apr,17,836,1889,44.26,11,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr17
10025,Apr,18,847,1946,43.53,28,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr18
10025,Apr,19,875,2000,43.75,13,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,Apr19
