"","zipcode","neighborhood_name","borough_group","positive","covid_case_rate","pop_denominator","covid_death_count","covid_death_rate","percent_positive","day","total_covid_tests","newcases_june"
"4389",11369,"Airport/East Elmhurst","Queens",1640,4497.81,36462.23,167,458.01,28.47,2020-06-25,5760,2
"4390",11370,"Jackson Heights/Rikers Island","Queens",1357,4142.42,32758.65,57,174,27.26,2020-06-25,4978,1
"4391",11372,"Jackson Heights","Queens",2597,4151.02,62562.88,238,380.42,24.79,2020-06-25,10478,8
"4392",11373,"Elmhurst","Queens",3310,3563.9,92875.81,292,314.4,24.08,2020-06-25,13746,4
"4393",11374,"Rego Park","Queens",1088,2587.54,42047.63,91,216.42,20.71,2020-06-25,5254,1
"4394",11375,"Forest Hills","Queens",1534,2174.25,70552.99,184,260.8,19.41,2020-06-25,7904,0
"4395",11377,"Woodside","Queens",2320,2683.06,86468.55,184,212.79,19.41,2020-06-25,11951,3
"4396",11378,"Maspeth","Queens",762,2202.73,34593.45,66,190.79,18.64,2020-06-25,4088,0
"4397",11379,"Middle Village","Queens",827,2284.81,36195.55,88,243.12,19.59,2020-06-25,4221,1
"4398",11385,"Glendale/Ridgewood","Queens",2223,2159.72,102929.91,124,120.47,20.99,2020-06-25,10591,5
"4399",11411,"Cambria Heights","Queens",694,3386.31,20494.26,37,180.54,27.93,2020-06-25,2485,0
"4400",11412,"St. Albans","Queens",1263,3209.91,39346.92,80,203.32,27.08,2020-06-25,4664,3
"4401",11413,"Laurelton/Rosedale","Queens",1337,3063.14,43647.97,74,169.54,27.14,2020-06-25,4927,0
"4402",11414,"Hamilton Beach/Howard Beach/Lindenwood","Queens",806,2851.53,28265.56,54,191.05,26.1,2020-06-25,3088,0
"4403",11415,"Kew Gardens","Queens",539,2802.29,19234.25,46,239.16,21.56,2020-06-25,2500,0
"4404",11416,"Ozone Park","Queens",727,2731.6,26614.42,51,191.63,25.84,2020-06-25,2814,1
"4405",11417,"Ozone Park","Queens",906,2897.29,31270.63,39,124.72,23.97,2020-06-25,3780,2
"4406",11418,"Richmond Hill","Queens",1132,2970.73,38105.16,97,254.56,25.27,2020-06-25,4479,1
"4407",11419,"Richmond Hill/South Ozone Park","Queens",1229,2416.97,50848.81,88,173.06,25.83,2020-06-25,4758,2
"4408",11420,"South Ozone Park","Queens",1387,2864.77,48415.71,98,202.41,26.36,2020-06-25,5261,1
"4409",11421,"Woodhaven","Queens",1217,2883.24,42209.49,98,232.18,25.27,2020-06-25,4816,4
"4410",11422,"Rosedale","Queens",1001,2968.42,33721.62,48,142.34,26.07,2020-06-25,3839,2
"4411",11423,"Hollis/Holliswood","Queens",1095,3417.48,32041.14,94,293.37,27.09,2020-06-25,4042,1
"4412",11426,"Bellerose","Queens",499,2450.49,20363.28,29,142.41,23.62,2020-06-25,2113,0
"4413",11427,"Bellerose/Hollis Hills/Holliswood","Queens",799,3442.13,23212.38,46,198.17,24.83,2020-06-25,3218,1
"4414",11428,"Queens Village","Queens",686,3549.36,19327.45,44,227.66,28.36,2020-06-25,2419,1
"4415",11429,"Queens Village","Queens",974,3474.06,28036.33,64,228.28,26.12,2020-06-25,3729,0
"4416",11432,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens",1868,2955.91,63195.4,235,371.86,24.58,2020-06-25,7599,3
"4417",11433,"Jamaica","Queens",970,2691.77,36035.76,76,210.9,24.54,2020-06-25,3953,0
"4418",11434,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens",2139,3167.19,67536.11,167,247.28,25.86,2020-06-25,8272,2
"4419",11435,"Briarwood/Jamaica","Queens",1664,2885.69,57663.84,141,244.52,24.02,2020-06-25,6928,3
"4420",11436,"South Jamaica/South Ozone Park","Queens",538,2585.62,20807.42,38,182.63,24.82,2020-06-25,2168,1
"4421",11691,"Edgemere/Far Rockaway","Queens",2458,3795.61,64759.02,322,497.23,23.13,2020-06-25,10626,11
"4422",11692,"Arverne/Edgemere","Queens",639,3175.91,20120.24,86,427.43,20.59,2020-06-25,3104,1
"4423",11693,"Arverne/Broad Channel","Queens",336,2713.78,12381.27,25,201.92,23.61,2020-06-25,1423,0
"4424",11694,"Belle Harbor-Neponsit/Rockaway Park","Queens",743,3650.07,20355.78,80,393.01,23.16,2020-06-25,3208,1
"4425",11697,"Breezy Point","Queens",109,3081.98,3536.69,3,84.83,9.04,2020-06-25,1206,0
"4426",10001,"Chelsea/NoMad/West Chelsea","Manhattan",383,1625.43,23563.03,23,97.61,10.92,2020-06-26,3506,0
"4427",10002,"Chinatown/Lower East Side","Manhattan",1087,1416.19,76755.41,154,200.64,15.18,2020-06-26,7160,2
"4428",10003,"East Village/Gramercy/Greenwich Village","Manhattan",465,864.29,53801.62,33,61.34,8.41,2020-06-26,5530,0
"4429",10004,"Financial District","Manhattan",32,876.57,3650.61,1,27.39,8.77,2020-06-26,365,0
"4430",10005,"Financial District","Manhattan",65,774.17,8396.11,2,23.82,7.95,2020-06-26,818,0
"4431",10006,"Financial District","Manhattan",27,780.85,3457.77,0,0,7.26,2020-06-26,372,0
"4432",10007,"TriBeCa","Manhattan",62,751.54,8249.73,3,36.36,6.95,2020-06-26,892,0
"4433",10009,"Alphabet City/East Village/Stuyvesant Town-Cooper Village","Manhattan",720,1225.57,58747.99,67,114.05,10.73,2020-06-26,6711,4
"4434",10010,"Flatiron/Gramercy/Kips Bay","Manhattan",275,849.5,32371.86,20,61.78,6.96,2020-06-26,3951,1
"4435",10011,"Chelsea","Manhattan",533,1076.76,49500.52,37,74.75,9.26,2020-06-26,5754,1
"4436",10012,"Greenwich Village/SoHo","Manhattan",167,696.38,23981.2,9,37.53,7.6,2020-06-26,2197,0
"4437",10013,"Hudson Square/Little Italy/SoHo/TriBeCa","Manhattan",273,940.37,29031.09,21,72.34,8.49,2020-06-26,3217,1
"4438",10014,"Hudson Square/Meatpacking District/West Village","Manhattan",316,1017.94,31043.16,24,77.31,8.45,2020-06-26,3739,3
"4439",10016,"Kips Bay/Murray Hill/NoMad","Manhattan",733,1395.54,52524.35,49,93.29,10.37,2020-06-26,7067,4
"4440",10017,"East Midtown/Murray Hill","Manhattan",146,905.3,16127.22,6,37.2,8.15,2020-06-26,1791,0
"4441",10018,"Hell's Kitchen/Midtown Manhattan","Manhattan",218,2287.17,9531.44,3,31.47,11.13,2020-06-26,1958,1
"4442",10019,"Hell's Kitchen/Midtown Manhattan","Manhattan",627,1543.14,40631.45,45,110.75,10.86,2020-06-26,5773,2
"4443",10021,"Lenox Hill/Upper East Side","Manhattan",579,1310.68,44175.61,65,147.14,10.03,2020-06-26,5772,2
"4444",10022,"East Midtown","Manhattan",349,1150.49,30334.8,29,95.6,8.93,2020-06-26,3907,0
"4445",10023,"Lincoln Square","Manhattan",576,955.62,60274.81,52,86.27,8.36,2020-06-26,6887,1
"4446",10024,"Upper West Side","Manhattan",734,1280.14,57337.68,68,118.6,10.04,2020-06-26,7311,2
"4447",10025,"Manhattan Valley/Morningside Heights/Upper West Side","Manhattan",1406,1522.74,92333.47,170,184.12,10.96,2020-06-26,12828,2
"4448",10026,"Central Harlem (South)","Manhattan",655,1678.71,39018.03,41,105.08,15.43,2020-06-26,4245,1
"4449",10027,"Central Harlem (South)/Morningside Heights/West Harlem","Manhattan",1067,1676.85,63631.04,105,165.01,15.72,2020-06-26,6789,0
"4450",10028,"Upper East Side/Yorkville","Manhattan",480,976.5,49155.08,30,61.03,9.11,2020-06-26,5267,2
"4451",10029,"East Harlem","Manhattan",1855,2352.82,78841.52,202,256.21,18.68,2020-06-26,9928,1
"4452",10030,"Central Harlem (North)","Manhattan",514,1752.96,29321.91,52,177.34,17,2020-06-26,3023,1
"4453",10031,"Hamilton Heights/West Harlem","Manhattan",1364,2252.43,60556.93,122,201.46,17.5,2020-06-26,7795,3
"4454",10032,"Washington Heights (South)","Manhattan",1581,2571.04,61492.57,165,268.33,19.04,2020-06-26,8304,1
"4455",10033,"Washington Heights (North)/Washington Heights (South)","Manhattan",1384,2337.43,59210.43,115,194.22,18.94,2020-06-26,7308,1
"4456",10034,"Inwood/Washington Heights (North)","Manhattan",741,1720.31,43073.65,70,162.51,16.01,2020-06-26,4628,5
"4457",10035,"East Harlem","Manhattan",1009,2930.87,34426.65,127,368.9,19.88,2020-06-26,5076,2
"4458",10036,"Hell's Kitchen/Midtown Manhattan","Manhattan",449,1713,26211.25,37,141.16,11.82,2020-06-26,3798,1
"4459",10037,"Central Harlem (North)/East Harlem","Manhattan",556,2692.54,20649.62,71,343.83,17.17,2020-06-26,3238,1
"4460",10038,"Chinatown/Financial District","Manhattan",260,1179.25,22047.96,28,127,12.15,2020-06-26,2140,0
"4461",10039,"Central Harlem (North)/Washington Heights (South)","Manhattan",532,2010.77,26457.52,59,223,18.52,2020-06-26,2873,1
"4462",10040,"Washington Heights (North)","Manhattan",1152,2570.95,44808.28,111,247.72,20.15,2020-06-26,5717,3
"4463",10044,"Roosevelt Island","Manhattan",241,2059.78,11700.29,35,299.14,17.17,2020-06-26,1404,0
"4464",10065,"Lenox Hill/Upper East Side","Manhattan",338,1163.05,29061.49,27,92.91,8.51,2020-06-26,3973,0
"4465",10069,"Lincoln Square","Manhattan",58,915.1,6338.13,2,31.56,8.73,2020-06-26,664,0
"4466",10075,"Lenox Hill/Upper East Side","Manhattan",451,1908.26,23634.14,49,207.33,13.2,2020-06-26,3417,1
"4467",10128,"Upper East Side/Yorkville","Manhattan",649,1057.83,61351.93,38,61.94,9.17,2020-06-26,7076,2
"4468",10280,"Battery Park City","Manhattan",57,592.6,9618.7,0,0,7.88,2020-06-26,723,0
"4469",10282,"Battery Park City","Manhattan",72,1305.43,5515.44,15,271.96,14.17,2020-06-26,508,0
"4470",10301,"Silver Lake/St. George","Staten Island",1229,3102.47,39613.55,101,254.96,21.71,2020-06-26,5662,4
"4471",10302,"Elm Park","Staten Island",640,3408.97,18773.99,31,165.12,26.3,2020-06-26,2433,0
"4472",10303,"Graniteville/Mariner's Harbor/Port Ivory","Staten Island",899,3427.16,26231.66,44,167.74,23.81,2020-06-26,3776,0
"4473",10304,"New Dorp/Todt Hill","Staten Island",1413,3328.72,42448.71,172,405.19,22.95,2020-06-26,6157,1
"4474",10305,"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","Staten Island",1268,2979.25,42560.99,78,183.27,22.3,2020-06-26,5686,2
"4475",10306,"Lighthouse Hill/Midland Beach/New Dorp/Oakwood","Staten Island",1473,2743.75,53685.66,78,145.29,20.08,2020-06-26,7337,3
"4476",10307,"Tottenville","Staten Island",380,2497.61,15214.56,14,92.02,22.27,2020-06-26,1706,0
"4477",10308,"Great Kills","Staten Island",643,2169.71,29635.33,27,91.11,20.14,2020-06-26,3193,2
"4478",10309,"Charleston/Prince's Bay/Woodrow","Staten Island",845,2560.22,33004.98,30,90.9,20.9,2020-06-26,4044,0
"4479",10310,"Port Richmond/Randall Manor/West Brighton","Staten Island",723,3028.79,23870.96,32,134.05,20.81,2020-06-26,3475,0
"4480",10312,"Annadale/Rossville","Staten Island",1507,2498.99,60304.33,59,97.84,20.97,2020-06-26,7187,2
"4481",10314,"Bloomfield/Freshkills Park","Staten Island",2698,2970.24,90834.29,196,215.78,22.08,2020-06-26,12218,4
"4482",10451,"Concourse/Melrose","Bronx",1634,3424.23,47718.77,153,320.63,23.43,2020-06-26,6974,2
"4483",10452,"Concourse/Highbridge","Bronx",2480,3219.31,77035.04,162,210.29,23.72,2020-06-26,10454,6
"4484",10453,"Morris Heights/Mount Hope/University Heights","Bronx",2429,2991.97,81184.04,159,195.85,24.79,2020-06-26,9797,3
"4485",10454,"Mott Haven/Port Morris","Bronx",1158,3029.56,38223.41,102,266.85,21.63,2020-06-26,5353,1
"4486",10455,"Mott Haven","Bronx",1299,3080.07,42174.38,100,237.11,24.03,2020-06-26,5405,2
"4487",10456,"Claremont/Morrisania","Bronx",2572,2752.51,93441.91,278,297.51,22.38,2020-06-26,11491,6
"4488",10457,"Belmont/Claremont/Mount Hope/Tremont","Bronx",2162,2894.82,74685.06,183,245.03,22.73,2020-06-26,9513,4
"4489",10458,"Belmont/Fordham University/Kingsbridge","Bronx",2101,2506.93,83807.74,116,138.41,22.91,2020-06-26,9172,3
"4490",10459,"Charlotte Gardens/Hunts Point","Bronx",1517,3137.24,48354.56,159,328.82,24.49,2020-06-26,6194,3
"4491",10460,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx",1694,2819.89,60073.25,119,198.09,23.95,2020-06-26,7073,4
"4492",10461,"Morris Park/Pelham Bay/Westchester Square","Bronx",1915,3870.28,49479.56,141,284.97,23.53,2020-06-26,8140,2
"4493",10462,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2309,2985.81,77332.41,170,219.83,22.11,2020-06-26,10442,1
"4494",10463,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx",2074,2909.35,71287.33,200,280.55,19.13,2020-06-26,10841,4
"4495",10464,"City Island","Bronx",122,2802.56,4353.16,8,183.77,17.6,2020-06-26,693,0
"4496",10465,"Country Club/Throgs Neck","Bronx",1513,3516.12,43030.43,80,185.91,22.34,2020-06-26,6772,2
"4497",10466,"Edenwald/Wakefield","Bronx",2447,3390.76,72166.65,161,223.09,25.9,2020-06-26,9447,3
"4498",10467,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx",3489,3461.86,100784.05,300,297.67,25.19,2020-06-26,13853,8
"4499",10468,"Fordham/Kingsbridge/University Heights","Bronx",2829,3689.3,76681.12,208,271.25,23.06,2020-06-26,12268,6
"4500",10469,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx",3079,4305.8,71508.25,334,467.08,25.45,2020-06-26,12098,4
"4501",10470,"Wakefield/Woodlawn","Bronx",460,3261.54,14103.75,15,106.35,21.16,2020-06-26,2174,2
"4502",10471,"Fieldston/North Riverdale/Riverdale","Bronx",814,3831.08,21247.28,73,343.57,18.42,2020-06-26,4418,2
"4503",10472,"Soundview","Bronx",2024,2980.24,67913.94,179,263.57,26.07,2020-06-26,7763,3
"4504",10473,"Castle Hill/Clason Point/Soundview","Bronx",1975,3189.33,61925.28,131,211.55,22.9,2020-06-26,8626,5
"4505",10474,"Hunts Point","Bronx",330,2653.15,12438.07,20,160.8,24.26,2020-06-26,1360,2
"4506",10475,"Co-op City/Edenwald","Bronx",1739,3975.47,43743.21,170,388.63,24.6,2020-06-26,7070,4
"4507",11004,"Bellerose/Douglaston-Little Neck","Queens",615,3278.5,18758.55,60,319.85,18.28,2020-06-26,3365,1
"4508",11101,"Astoria (South)/Long Island City/Sunnyside","Queens",651,1849.22,35204.11,38,107.94,13.17,2020-06-26,4943,2
"4509",11102,"Astoria (North)","Queens",642,1967.34,32632.92,78,239.02,15.15,2020-06-26,4237,2
"4510",11103,"Astoria (North)/Astoria (South)","Queens",594,1623.59,36585.65,51,139.4,13.7,2020-06-26,4335,2
"4511",11104,"Sunnyside","Queens",509,2054.43,24775.7,37,149.34,16.01,2020-06-26,3180,1
"4512",11105,"Ditmars Steinway","Queens",503,1401.31,35894.88,43,119.79,12.24,2020-06-26,4108,0
"4513",11106,"Astoria (South)","Queens",665,1719.93,38664.4,47,121.56,14.99,2020-06-26,4436,2
"4514",11109,"Long Island City","Queens",50,986.07,5070.64,2,39.44,7.85,2020-06-26,637,0
"4515",11201,"Brooklyn Heights/DUMBO/Downtown Brooklyn","Brooklyn",732,1201.81,60908.15,90,147.76,8.62,2020-06-26,8487,1
"4516",11203,"East Flatbush (North)/East Flatbush (South)","Brooklyn",2138,2913.11,73392.42,248,337.91,23.32,2020-06-26,9168,1
"4517",11204,"Bensonhurst/Mapleton","Brooklyn",2066,2604.56,79322.45,140,176.49,20.29,2020-06-26,10183,3
"4518",11205,"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene","Brooklyn",755,1715.39,44013.21,47,106.79,15,2020-06-26,5035,2
"4519",11206,"Williamsburg (South)","Brooklyn",1653,1933.41,85496.61,149,174.28,16.76,2020-06-26,9865,1
"4520",11207,"Cypress Hills/East New York","Brooklyn",2163,2426.06,89156.75,204,228.81,21.92,2020-06-26,9868,6
"4521",11208,"Cypress Hills/East New York","Brooklyn",2460,2573.01,95607.69,231,241.61,23.66,2020-06-26,10396,10
"4522",11209,"Bay Ridge/Fort Hamilton","Brooklyn",1169,1742.67,67081.12,110,163.98,14.36,2020-06-26,8141,4
"4523",11210,"Flatlands/Midwood","Brooklyn",1737,2589.09,67089.29,137,204.21,22.49,2020-06-26,7725,3
"4524",11211,"East Williamsburg/Williamsburg (North)/Williamsburg (South)","Brooklyn",2136,2144.69,99594.67,127,127.52,14.94,2020-06-26,14297,4
"4525",11212,"Ocean Hill-Brownsville","Brooklyn",1932,2427.44,79589.99,223,280.19,21.94,2020-06-26,8807,5
"4526",11213,"Crown Heights (East)","Brooklyn",1436,2228.92,64425.94,138,214.2,19.45,2020-06-26,7382,2
"4527",11214,"Bath Beach/Bensonhurst/Gravesend","Brooklyn",1593,1706.78,93333.46,180,192.86,17.47,2020-06-26,9117,5
"4528",11215,"Gowanus/Park Slope/Windsor Terrace","Brooklyn",639,913.74,69932.3,45,64.35,9,2020-06-26,7103,0
"4529",11216,"Bedford-Stuyvesant (West)/Crown Heights (West)","Brooklyn",756,1361.24,55537.72,71,127.84,12.64,2020-06-26,5982,1
"4530",11217,"Boerum Hill/Park Slope","Brooklyn",633,1333.29,47476.67,79,166.4,12.58,2020-06-26,5032,0
"4531",11218,"Kensington/Windsor Terrace","Brooklyn",1792,2363.91,75806.47,133,175.45,19.22,2020-06-26,9323,2
"4532",11219,"Borough Park","Brooklyn",3121,3361.04,92858.07,219,235.84,19.15,2020-06-26,16295,2
"4533",11220,"Sunset Park","Brooklyn",1607,1632.3,98450,161,163.53,19.57,2020-06-26,8212,2
"4534",11221,"Bedford-Stuyvesant (East)/Bushwick","Brooklyn",1353,1656.62,81672.44,134,164.07,16.35,2020-06-26,8274,3
"4535",11222,"Greenpoint","Brooklyn",467,1284.76,36349.16,31,85.28,9.51,2020-06-26,4913,2
"4536",11223,"Gravesend/Homecrest","Brooklyn",1746,2183.67,79957.11,138,172.59,20.21,2020-06-26,8641,1
"4537",11224,"Brighton Beach/Coney Island/Seagate","Brooklyn",1274,2863.74,44487.34,201,451.81,22.32,2020-06-26,5707,3
"4538",11225,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn",1175,2035.99,57711.49,132,228.72,18.14,2020-06-26,6479,0
"4539",11226,"Flatbush/Prospect Lefferts Gardens","Brooklyn",2332,2354.1,99061.32,269,271.55,20.71,2020-06-26,11260,5
"4540",11228,"Bath Beach/Dyker Heights","Brooklyn",690,1560.55,44215.08,79,178.67,17.49,2020-06-26,3944,1
"4541",11229,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn",1803,2123.45,84909.16,141,166.06,14.04,2020-06-26,12844,1
"4542",11230,"Midwood","Brooklyn",2411,2703.95,89165.77,207,232.15,19.72,2020-06-26,12224,5
"4543",11231,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn",430,1162.33,36994.7,33,89.2,10.68,2020-06-26,4027,1
"4544",11232,"Sunset Park","Brooklyn",561,1984.36,28271.09,41,145.02,18.66,2020-06-26,3007,1
"4545",11233,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1299,1800.53,72145.54,132,182.96,20.14,2020-06-26,6450,6
"4546",11234,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn",2284,2396.52,95304.8,188,197.26,22.41,2020-06-26,10193,1
"4547",11235,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn",2084,2620.06,79540.14,280,352.02,19.34,2020-06-26,10776,2
"4548",11236,"Canarsie","Brooklyn",2803,2894.26,96846.99,284,293.25,24.74,2020-06-26,11329,1
"4549",11237,"Bushwick/East Williamsburg","Brooklyn",1012,1996.22,50695.72,113,222.9,17.2,2020-06-26,5885,1
"4550",11238,"Clinton Hill/Prospect Heights","Brooklyn",813,1505.12,54015.79,98,181.43,12.04,2020-06-26,6754,2
"4551",11239,"East New York","Brooklyn",527,4245.42,12413.37,82,660.58,22.7,2020-06-26,2322,1
"4552",11354,"Flushing/Murray Hill","Queens",1251,2253.31,55518.32,277,498.93,16.83,2020-06-26,7431,13
"4553",11355,"Flushing/Murray Hill/Queensboro Hill","Queens",1360,1699.7,80013.97,150,187.47,18.59,2020-06-26,7314,7
"4554",11356,"College Point","Queens",577,2473.98,23322.74,42,180.08,21.63,2020-06-26,2667,2
"4555",11357,"Whitestone","Queens",830,2076.27,39975.56,85,212.63,18.46,2020-06-26,4497,1
"4556",11358,"Auburndale/Murray Hill","Queens",590,1660.03,35541.5,37,104.1,15.53,2020-06-26,3799,1
"4557",11360,"Bayside (North)","Queens",324,1717.63,18863.17,17,90.12,14.37,2020-06-26,2255,0
"4558",11361,"Bayside (North)/Bayside (South)","Queens",462,1651.65,27971.99,45,160.88,15.75,2020-06-26,2933,1
"4559",11362,"Douglaston-Little Neck","Queens",330,1860.41,17738.01,24,135.3,16.58,2020-06-26,1990,0
"4560",11363,"Douglaston-Little Neck","Queens",100,1396.84,7159.03,3,41.91,15.08,2020-06-26,663,0
"4561",11364,"Bayside (South)/Oakland Gardens","Queens",471,1362.74,34562.6,28,81.01,14.72,2020-06-26,3199,0
"4562",11365,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens",861,1954.56,44050.79,59,133.94,17.82,2020-06-26,4831,0
"4563",11366,"Fresh Meadows/Hillcrest","Queens",397,2881.53,13777.39,22,159.68,23.67,2020-06-26,1677,1
"4564",11367,"Kew Gardens Hills/Pomonok","Queens",1052,2502.42,42039.24,61,145.1,21.27,2020-06-26,4947,1
"4565",11368,"Corona/North Corona","Queens",4722,4231.41,111594.1,408,365.61,27,2020-06-26,17486,21
"4566",11369,"Airport/East Elmhurst","Queens",1642,4503.29,36462.23,167,458.01,28.27,2020-06-26,5809,2
"4567",11370,"Jackson Heights/Rikers Island","Queens",1357,4142.42,32758.65,57,174,26.91,2020-06-26,5042,0
"4568",11372,"Jackson Heights","Queens",2605,4163.81,62562.88,239,382.02,24.57,2020-06-26,10601,8
"4569",11373,"Elmhurst","Queens",3318,3572.51,92875.81,292,314.4,23.79,2020-06-26,13947,8
"4570",11374,"Rego Park","Queens",1090,2592.3,42047.63,91,216.42,20.48,2020-06-26,5323,2
"4571",11375,"Forest Hills","Queens",1536,2177.09,70552.99,184,260.8,19.23,2020-06-26,7987,2
"4572",11377,"Woodside","Queens",2321,2684.21,86468.55,184,212.79,19.16,2020-06-26,12114,1
"4573",11378,"Maspeth","Queens",762,2202.73,34593.45,66,190.79,18.47,2020-06-26,4125,0
"4574",11379,"Middle Village","Queens",827,2284.81,36195.55,89,245.89,19.29,2020-06-26,4287,0
"4575",11385,"Glendale/Ridgewood","Queens",2226,2162.64,102929.91,124,120.47,20.74,2020-06-26,10734,3
"4576",11411,"Cambria Heights","Queens",694,3386.31,20494.26,37,180.54,27.65,2020-06-26,2510,0
"4577",11412,"St. Albans","Queens",1264,3212.45,39346.92,80,203.32,26.85,2020-06-26,4707,1
"4578",11413,"Laurelton/Rosedale","Queens",1340,3070.02,43647.97,74,169.54,26.91,2020-06-26,4979,3
"4579",11414,"Hamilton Beach/Howard Beach/Lindenwood","Queens",806,2851.53,28265.56,54,191.05,25.83,2020-06-26,3120,0
"4580",11415,"Kew Gardens","Queens",540,2807.49,19234.25,46,239.16,21.34,2020-06-26,2531,1
"4581",11416,"Ozone Park","Queens",727,2731.6,26614.42,51,191.63,25.55,2020-06-26,2845,0
"4582",11417,"Ozone Park","Queens",907,2900.49,31270.63,39,124.72,23.77,2020-06-26,3815,1
"4583",11418,"Richmond Hill","Queens",1135,2978.6,38105.16,97,254.56,25.03,2020-06-26,4534,3
"4584",11419,"Richmond Hill/South Ozone Park","Queens",1231,2420.9,50848.81,88,173.06,25.61,2020-06-26,4807,2
"4585",11420,"South Ozone Park","Queens",1390,2870.97,48415.71,98,202.41,26.12,2020-06-26,5322,3
"4586",11421,"Woodhaven","Queens",1219,2887.98,42209.49,98,232.18,24.99,2020-06-26,4877,2
"4587",11422,"Rosedale","Queens",1001,2968.42,33721.62,48,142.34,25.9,2020-06-26,3865,0
"4588",11423,"Hollis/Holliswood","Queens",1097,3423.72,32041.14,94,293.37,26.92,2020-06-26,4075,2
"4589",11426,"Bellerose","Queens",499,2450.49,20363.28,29,142.41,23.39,2020-06-26,2133,0
"4590",11427,"Bellerose/Hollis Hills/Holliswood","Queens",800,3446.44,23212.38,46,198.17,24.61,2020-06-26,3251,1
"4591",11428,"Queens Village","Queens",686,3549.36,19327.45,44,227.66,28.07,2020-06-26,2444,0
"4592",11429,"Queens Village","Queens",975,3477.63,28036.33,64,228.28,25.86,2020-06-26,3771,1
"4593",11432,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens",1868,2955.91,63195.4,235,371.86,24.31,2020-06-26,7683,0
"4594",11433,"Jamaica","Queens",973,2700.1,36035.76,76,210.9,24.36,2020-06-26,3994,3
"4595",11434,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens",2141,3170.16,67536.11,167,247.28,25.66,2020-06-26,8345,2
"4596",11435,"Briarwood/Jamaica","Queens",1667,2890.89,57663.84,142,246.25,23.78,2020-06-26,7009,3
"4597",11436,"South Jamaica/South Ozone Park","Queens",538,2585.62,20807.42,38,182.63,24.6,2020-06-26,2187,0
"4598",11691,"Edgemere/Far Rockaway","Queens",2466,3807.96,64759.02,323,498.77,22.96,2020-06-26,10742,8
"4599",11692,"Arverne/Edgemere","Queens",639,3175.91,20120.24,87,432.4,20.38,2020-06-26,3136,0
"4600",11693,"Arverne/Broad Channel","Queens",336,2713.78,12381.27,25,201.92,23.37,2020-06-26,1438,0
"4601",11694,"Belle Harbor-Neponsit/Rockaway Park","Queens",744,3654.98,20355.78,80,393.01,23,2020-06-26,3235,1
"4602",11697,"Breezy Point","Queens",109,3081.98,3536.69,3,84.83,9.02,2020-06-26,1209,0
"4603",10001,"Chelsea/NoMad/West Chelsea","Manhattan",386,1638.16,23563.03,23,97.61,10.89,2020-06-27,3543,3
"4604",10002,"Chinatown/Lower East Side","Manhattan",1089,1418.79,76755.41,154,200.64,15.1,2020-06-27,7214,2
"4605",10003,"East Village/Gramercy/Greenwich Village","Manhattan",469,871.72,53801.62,33,61.34,8.38,2020-06-27,5600,4
"4606",10004,"Financial District","Manhattan",32,876.57,3650.61,1,27.39,8.7,2020-06-27,368,0
"4607",10005,"Financial District","Manhattan",65,774.17,8396.11,2,23.82,7.85,2020-06-27,828,0
"4608",10006,"Financial District","Manhattan",28,809.77,3457.77,0,0,7.49,2020-06-27,374,1
"4609",10007,"TriBeCa","Manhattan",62,751.54,8249.73,3,36.36,6.94,2020-06-27,894,0
"4610",10009,"Alphabet City/East Village/Stuyvesant Town-Cooper Village","Manhattan",720,1225.57,58747.99,67,114.05,10.66,2020-06-27,6756,0
"4611",10010,"Flatiron/Gramercy/Kips Bay","Manhattan",276,852.59,32371.86,20,61.78,6.93,2020-06-27,3984,1
"4612",10011,"Chelsea","Manhattan",533,1076.76,49500.52,37,74.75,9.18,2020-06-27,5805,0
"4613",10012,"Greenwich Village/SoHo","Manhattan",167,696.38,23981.2,9,37.53,7.49,2020-06-27,2230,0
"4614",10013,"Hudson Square/Little Italy/SoHo/TriBeCa","Manhattan",275,947.26,29031.09,21,72.34,8.43,2020-06-27,3261,2
"4615",10014,"Hudson Square/Meatpacking District/West Village","Manhattan",317,1021.16,31043.16,24,77.31,8.38,2020-06-27,3785,1
"4616",10016,"Kips Bay/Murray Hill/NoMad","Manhattan",734,1397.45,52524.35,49,93.29,10.28,2020-06-27,7137,1
