zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
10470,5/19/20,434,NA,NA,Northeast Bronx,Bronx,3077.19,14103.75,13,92.17,30.48,1
10471,5/19/20,761,NA,NA,Kingsbridge - Riverdale,Bronx,3581.64,21247.28,63,296.51,25.51,1
10472,5/19/20,1848,NA,NA,Pelham - Throgs Neck,Bronx,2721.09,67913.94,165,242.95,41.6,8
10473,5/19/20,1821,NA,NA,Pelham - Throgs Neck,Bronx,2940.64,61925.28,116,187.32,37.14,3
10474,5/19/20,314,NA,NA,Hunts Point - Mott Haven,Bronx,2524.51,12438.07,17,136.68,39.08,0
10475,5/19/20,1630,NA,NA,Northeast Bronx,Bronx,3726.29,43743.21,155,354.34,35.94,0
11004,5/19/20,542,NA,NA,Southeast Queens,Queens,2889.35,18758.55,53,282.54,41.15,1
11101,5/19/20,592,NA,NA,Long Island City - Astoria,Queens,1681.62,35204.11,36,102.26,27.25,2
11102,5/19/20,571,NA,NA,Long Island City - Astoria,Queens,1749.77,32632.92,68,208.38,31.3,0
11103,5/19/20,523,NA,NA,Long Island City - Astoria,Queens,1429.52,36585.65,41,112.07,29.95,0
11104,5/19/20,465,NA,NA,Long Island City - Astoria,Queens,1876.84,24775.7,34,137.23,31.87,1
11105,5/19/20,468,NA,NA,Long Island City - Astoria,Queens,1303.81,35894.88,38,105.86,26.13,3
11106,5/19/20,608,NA,NA,Long Island City - Astoria,Queens,1572.51,38664.4,41,106.04,30.76,2
11109,5/19/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,15.97,0
11201,5/19/20,640,NA,NA,Downtown - Heights - Slope,Brooklyn,1050.76,60908.15,76,124.78,21.71,1
11203,5/19/20,1941,NA,NA,East Flatbush - Flatbush,Brooklyn,2644.69,73392.42,224,305.21,38.93,8
11204,5/19/20,1911,NA,NA,Borough Park,Brooklyn,2409.15,79322.45,134,168.93,31.17,13
11205,5/19/20,681,NA,NA,Downtown - Heights - Slope,Brooklyn,1547.26,44013.21,44,99.97,27.39,2
11206,5/19/20,1494,NA,NA,Williamsburg - Bushwick,Brooklyn,1747.44,85496.61,144,168.43,31.35,7
11207,5/19/20,1954,NA,NA,East New York,Brooklyn,2191.65,89156.75,192,215.35,35.66,6
11208,5/19/20,2208,NA,NA,East New York,Brooklyn,2309.44,95607.69,214,223.83,38.91,3
11209,5/19/20,1064,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1586.14,67081.12,100,149.07,28.51,3
11210,5/19/20,1586,NA,NA,East Flatbush - Flatbush,Brooklyn,2364.01,67089.29,124,184.83,37.16,7
11211,5/19/20,1977,NA,NA,Greenpoint,Brooklyn,1985.05,99594.67,119,119.48,28.97,3
11212,5/19/20,1715,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2154.79,79589.99,208,261.34,35.38,6
11213,5/19/20,1297,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2013.16,64425.94,126,195.57,36.18,4
11214,5/19/20,1453,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1556.78,93333.46,160,171.43,35.13,9
11215,5/19/20,588,NA,NA,Downtown - Heights - Slope,Brooklyn,840.81,69932.3,40,57.2,23.25,1
11216,5/19/20,689,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1240.6,55537.72,59,106.23,28.34,3
11217,5/19/20,590,NA,NA,Downtown - Heights - Slope,Brooklyn,1242.72,47476.67,69,145.33,31.4,4
11218,5/19/20,1626,NA,NA,Borough Park,Brooklyn,2144.94,75806.47,119,156.98,34.65,9
11219,5/19/20,2848,NA,NA,Borough Park,Brooklyn,3067.05,92858.07,202,217.54,27.73,12
11220,5/19/20,1433,NA,NA,Sunset Park,Brooklyn,1455.56,98450,147,149.31,36.56,8
11221,5/19/20,1218,NA,NA,Williamsburg - Bushwick,Brooklyn,1491.32,81672.44,117,143.26,32.65,21
11222,5/19/20,419,NA,NA,Greenpoint,Brooklyn,1152.71,36349.16,26,71.53,24.22,4
11223,5/19/20,1617,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2022.33,79957.11,131,163.84,34.36,2
11224,5/19/20,1086,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2441.14,44487.34,186,418.1,35.79,5
11225,5/19/20,1101,NA,NA,East Flatbush - Flatbush,Brooklyn,1907.77,57711.49,123,213.13,35.7,5
11226,5/19/20,2112,NA,NA,East Flatbush - Flatbush,Brooklyn,2132.01,99061.32,241,243.28,37.84,12
11228,5/19/20,614,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1388.67,44215.08,74,167.36,32.63,2
11229,5/19/20,1482,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1745.39,84909.16,127,149.57,32.89,5
11230,5/19/20,2194,NA,NA,Borough Park,Brooklyn,2460.59,89165.77,196,219.82,33.98,12
11231,5/19/20,396,NA,NA,Downtown - Heights - Slope,Brooklyn,1070.42,36994.7,33,89.2,27.07,1
11232,5/19/20,491,NA,NA,Sunset Park,Brooklyn,1736.76,28271.09,37,130.88,38.86,1
11233,5/19/20,1188,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1646.67,72145.54,119,164.94,35.32,4
11234,5/19/20,2153,NA,NA,Canarsie - Flatlands,Brooklyn,2259.07,95304.8,165,173.13,37.24,3
11235,5/19/20,1936,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2433.99,79540.14,253,318.08,35.95,7
11236,5/19/20,2559,NA,NA,Canarsie - Flatlands,Brooklyn,2642.31,96846.99,261,269.5,40.69,8
11237,5/19/20,898,NA,NA,Williamsburg - Bushwick,Brooklyn,1771.35,50695.72,99,195.28,37.23,6
11238,5/19/20,727,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1345.9,54015.79,84,155.51,30.75,3
11239,5/19/20,483,NA,NA,Canarsie - Flatlands,Brooklyn,3890.97,12413.37,76,612.24,37.18,0
11354,5/19/20,1114,NA,NA,Flushing - Clearview,Queens,2006.54,55518.32,242,435.89,38.05,4
11355,5/19/20,1199,NA,NA,Flushing - Clearview,Queens,1498.49,80013.97,136,169.97,39.41,9
11356,5/19/20,529,NA,NA,Flushing - Clearview,Queens,2268.17,23322.74,38,162.93,37.13,2
11357,5/19/20,781,NA,NA,Flushing - Clearview,Queens,1953.69,39975.56,76,190.12,34.03,1
11358,5/19/20,533,NA,NA,Flushing - Clearview,Queens,1499.66,35541.5,33,92.85,31.48,3
11360,5/19/20,298,NA,NA,Flushing - Clearview,Queens,1579.8,18863.17,16,84.82,27.25,0
11361,5/19/20,428,NA,NA,Bayside - Little Neck,Queens,1530.1,27971.99,37,132.28,30.53,1
11362,5/19/20,293,NA,NA,Bayside - Little Neck,Queens,1651.82,17738.01,17,95.84,31.82,0
11363,5/19/20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,29.75,0
11364,5/19/20,450,NA,NA,Bayside - Little Neck,Queens,1301.99,34562.6,25,72.33,29.62,2
11365,5/19/20,794,NA,NA,Fresh Meadows,Queens,1802.46,44050.79,54,122.59,34.79,2
11366,5/19/20,367,NA,NA,Fresh Meadows,Queens,2663.79,13777.39,22,159.68,37.18,2
11367,5/19/20,977,NA,NA,Fresh Meadows,Queens,2324.02,42039.24,51,121.32,34.71,2
11368,5/19/20,4248,NA,NA,West Queens,Queens,3806.65,111594.1,371,332.45,47.46,14
11369,5/19/20,1506,NA,NA,West Queens,Queens,4130.3,36462.23,150,411.38,45.79,2
11370,5/19/20,1279,NA,NA,West Queens,Queens,3904.31,32758.65,49,149.58,42.45,1
11372,5/19/20,2385,NA,NA,West Queens,Queens,3812.16,62562.88,218,348.45,45.46,6
11373,5/19/20,3078,NA,NA,West Queens,Queens,3314.1,92875.81,270,290.71,42.74,10
11374,5/19/20,1025,NA,NA,Ridgewood - Forest Hills,Queens,2437.71,42047.63,80,190.26,34.56,5
11375,5/19/20,1452,NA,NA,Ridgewood - Forest Hills,Queens,2058.03,70552.99,167,236.7,33.74,3
11377,5/19/20,2077,NA,NA,West Queens,Queens,2402.03,86468.55,166,191.98,36.75,5
11378,5/19/20,704,NA,NA,West Queens,Queens,2035.07,34593.45,61,176.33,33.27,0
11379,5/19/20,772,NA,NA,Ridgewood - Forest Hills,Queens,2132.86,36195.55,77,212.73,33.92,3
11385,5/19/20,2030,NA,NA,Ridgewood - Forest Hills,Queens,1972.22,102929.91,107,103.95,36.32,3
11411,5/19/20,651,NA,NA,Southeast Queens,Queens,3176.5,20494.26,35,170.78,42.45,1
11412,5/19/20,1182,NA,NA,Jamaica,Queens,3004.05,39346.92,72,182.99,40.76,1
11413,5/19/20,1246,NA,NA,Southeast Queens,Queens,2854.66,43647.97,60,137.46,40.82,3
11414,5/19/20,784,NA,NA,Southwest Queens,Queens,2773.69,28265.56,51,180.43,39.9,4
11415,5/19/20,508,NA,NA,Southwest Queens,Queens,2641.12,19234.25,41,213.16,35.77,4
11416,5/19/20,673,NA,NA,Southwest Queens,Queens,2528.7,26614.42,49,184.11,41.58,3
11417,5/19/20,847,NA,NA,Southwest Queens,Queens,2708.61,31270.63,34,108.73,38.03,4
11418,5/19/20,1032,NA,NA,Southwest Queens,Queens,2708.29,38105.16,85,223.07,38.83,10
11419,5/19/20,1109,NA,NA,Southwest Queens,Queens,2180.98,50848.81,80,157.33,39.96,4
11420,5/19/20,1293,NA,NA,Southwest Queens,Queens,2670.62,48415.71,89,183.82,39.29,3
11421,5/19/20,1140,NA,NA,Southwest Queens,Queens,2700.81,42209.49,91,215.59,39.85,5
11422,5/19/20,927,NA,NA,Southeast Queens,Queens,2748.98,33721.62,40,118.62,40.03,0
11423,5/19/20,1016,NA,NA,Jamaica,Queens,3170.92,32041.14,83,259.04,41.08,2
11426,5/19/20,484,NA,NA,Southeast Queens,Queens,2376.83,20363.28,26,127.68,39.27,1
11427,5/19/20,742,NA,NA,Southeast Queens,Queens,3196.57,23212.38,42,180.94,38.57,1
11428,5/19/20,640,NA,NA,Southeast Queens,Queens,3311.35,19327.45,37,191.44,43.93,4
11429,5/19/20,884,NA,NA,Southeast Queens,Queens,3153.05,28036.33,60,214.01,41.48,2
11432,5/19/20,1696,NA,NA,Jamaica,Queens,2683.74,63195.4,217,343.38,41.48,5
11433,5/19/20,888,NA,NA,Jamaica,Queens,2464.22,36035.76,69,191.48,39.48,7
11434,5/19/20,1953,NA,NA,Jamaica,Queens,2891.79,67536.11,144,213.22,38.77,7
11435,5/19/20,1539,NA,NA,Jamaica,Queens,2668.92,57663.84,125,216.77,38.83,4
11436,5/19/20,496,NA,NA,Jamaica,Queens,2383.76,20807.42,36,173.02,38.04,1
11691,5/19/20,2158,NA,NA,Rockaway,Queens,3332.35,64759.02,288,444.73,42.02,6
11692,5/19/20,556,NA,NA,Rockaway,Queens,2763.39,20120.24,77,382.7,38.91,1
11693,5/19/20,314,NA,NA,Rockaway,Queens,2536.09,12381.27,25,201.92,37.6,1
11694,5/19/20,665,NA,NA,Rockaway,Queens,3266.89,20355.78,70,343.88,33.67,3
11697,5/19/20,95,NA,NA,Rockaway,Queens,2686.13,3536.69,2,56.55,17.03,1
10001,5/20/20,337,NA,NA,Chelsea - Clinton,Manhattan,1430.21,23563.03,17,72.15,22.7,1
10002,5/20/20,984,NA,NA,Union Square - Lower East Side,Manhattan,1281.99,76755.41,140,182.4,32.14,5
10003,5/20/20,432,NA,NA,Union Square - Lower East Side,Manhattan,802.95,53801.62,30,55.76,20.57,1
10004,5/20/20,30,NA,NA,Lower Manhattan,Manhattan,821.78,3650.61,1,27.39,20.69,1
10005,5/20/20,58,NA,NA,Lower Manhattan,Manhattan,690.8,8396.11,2,23.82,16.48,0
10006,5/20/20,23,NA,NA,Lower Manhattan,Manhattan,665.17,3457.77,0,0,15.13,0
10007,5/20/20,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,14.5,-1
10009,5/20/20,659,NA,NA,Union Square - Lower East Side,Manhattan,1121.74,58747.99,64,108.94,24.23,1
10010,5/20/20,251,NA,NA,Gramercy Park - Murray Hill,Manhattan,775.36,32371.86,20,61.78,15.63,0
10011,5/20/20,494,NA,NA,Chelsea - Clinton,Manhattan,997.97,49500.52,33,66.67,22.61,0
10012,5/20/20,155,NA,NA,Greenwich Village - Soho,Manhattan,646.34,23981.2,7,29.19,19.14,0
10013,5/20/20,250,NA,NA,Greenwich Village - Soho,Manhattan,861.15,29031.09,18,62,21.19,1
10014,5/20/20,285,NA,NA,Greenwich Village - Soho,Manhattan,918.08,31043.16,24,77.31,22.11,1
10016,5/20/20,642,NA,NA,Gramercy Park - Murray Hill,Manhattan,1222.29,52524.35,47,89.48,19.79,0
10017,5/20/20,133,NA,NA,Gramercy Park - Murray Hill,Manhattan,824.69,16127.22,5,31,16.38,1
10018,5/20/20,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,25.94,0
10019,5/20/20,560,NA,NA,Chelsea - Clinton,Manhattan,1378.24,40631.45,44,108.29,23.92,1
10021,5/20/20,527,NA,NA,Upper East Side,Manhattan,1192.97,44175.61,57,129.03,20.03,1
10022,5/20/20,328,NA,NA,Gramercy Park - Murray Hill,Manhattan,1081.27,30334.8,25,82.41,19.53,0
10023,5/20/20,533,NA,NA,Upper West Side,Manhattan,884.28,60274.81,50,82.95,19.45,3
10024,5/20/20,617,NA,NA,Upper West Side,Manhattan,1076.08,57337.68,64,111.62,21.83,2
10025,5/20/20,1182,NA,NA,Upper West Side,Manhattan,1280.14,92333.47,144,155.96,24.81,8
10026,5/20/20,615,NA,NA,Central Harlem - Morningside Height,Manhattan,1576.19,39018.03,38,97.39,28.41,2
10027,5/20/20,970,NA,NA,Central Harlem - Morningside Height,Manhattan,1524.41,63631.04,97,152.44,29.97,4
10028,5/20/20,450,NA,NA,Upper East Side,Manhattan,915.47,49155.08,29,59,19.49,2
10029,5/20/20,1708,NA,NA,East Harlem,Manhattan,2166.37,78841.52,184,233.38,34.51,5
10030,5/20/20,477,NA,NA,Central Harlem - Morningside Height,Manhattan,1626.77,29321.91,44,150.06,30.84,2
10031,5/20/20,1229,NA,NA,Washington Heights - Inwood,Manhattan,2029.5,60556.93,112,184.95,34.59,4
10032,5/20/20,1398,NA,NA,Washington Heights - Inwood,Manhattan,2273.45,61492.57,148,240.68,34.64,9
10033,5/20/20,1253,NA,NA,Washington Heights - Inwood,Manhattan,2116.18,59210.43,109,184.09,33.64,5
10034,5/20/20,674,NA,NA,Washington Heights - Inwood,Manhattan,1564.76,43073.65,65,150.9,27.94,3
10035,5/20/20,911,NA,NA,East Harlem,Manhattan,2646.21,34426.65,103,299.19,33.21,5
10036,5/20/20,391,NA,NA,Chelsea - Clinton,Manhattan,1491.73,26211.25,34,129.72,24.47,1
10037,5/20/20,513,NA,NA,Central Harlem - Morningside Height,Manhattan,2484.31,20649.62,63,305.09,26.16,0
10038,5/20/20,233,NA,NA,Lower Manhattan,Manhattan,1056.79,22047.96,26,117.92,24.79,0
10039,5/20/20,487,NA,NA,Central Harlem - Morningside Height,Manhattan,1840.69,26457.52,51,192.76,30.38,2
10040,5/20/20,1061,NA,NA,Washington Heights - Inwood,Manhattan,2367.87,44808.28,103,229.87,34.12,3
10044,5/20/20,228,NA,NA,Upper East Side,Manhattan,1948.67,11700.29,32,273.5,31.98,1
10065,5/20/20,318,NA,NA,Upper East Side,Manhattan,1094.23,29061.49,25,86.02,18.18,2
10069,5/20/20,52,NA,NA,Upper West Side,Manhattan,820.43,6338.13,2,31.56,20,0
10075,5/20/20,362,NA,NA,Upper East Side,Manhattan,1531.68,23634.14,42,177.71,24.33,0
10128,5/20/20,606,NA,NA,Upper East Side,Manhattan,987.74,61351.93,34,55.42,19.19,1
10280,5/20/20,43,NA,NA,Lower Manhattan,Manhattan,447.05,9618.7,0,0,15.25,0
10282,5/20/20,68,NA,NA,Lower Manhattan,Manhattan,1232.9,5515.44,14,253.83,27.76,0
10301,5/20/20,1098,NA,NA,Stapleton - St. George,Staten Island,2771.78,39613.55,95,239.82,34.92,1
10302,5/20/20,615,NA,NA,Port Richmond,Staten Island,3275.81,18773.99,30,159.8,39.03,4
10303,5/20/20,817,NA,NA,Port Richmond,Staten Island,3114.56,26231.66,40,152.49,36.47,1
10304,5/20/20,1327,NA,NA,Stapleton - St. George,Staten Island,3126.13,42448.71,151,355.72,35.13,3
10305,5/20/20,1189,NA,NA,Stapleton - St. George,Staten Island,2793.64,42560.99,68,159.77,32.63,5
10306,5/20/20,1400,NA,NA,South Beach - Tottenville,Staten Island,2607.77,53685.66,72,134.11,29.7,4
10307,5/20/20,365,NA,NA,South Beach - Tottenville,Staten Island,2399.02,15214.56,14,92.02,30.24,2
10308,5/20/20,614,NA,NA,South Beach - Tottenville,Staten Island,2071.85,29635.33,25,84.36,28.32,1
10309,5/20/20,814,NA,NA,South Beach - Tottenville,Staten Island,2466.29,33004.98,28,84.84,29.81,1
10310,5/20/20,702,NA,NA,Port Richmond,Staten Island,2940.81,23870.96,28,117.3,32.13,1
10312,5/20/20,1448,NA,NA,South Beach - Tottenville,Staten Island,2401.15,60304.33,57,94.52,30.14,4
10314,5/20/20,2546,NA,NA,Willowbrook,Staten Island,2802.91,90834.29,166,182.75,33.36,2
10451,5/20/20,1546,NA,NA,High Bridge - Morrisania,Bronx,3239.81,47718.77,146,305.96,37.2,7
10452,5/20/20,2232,NA,NA,High Bridge - Morrisania,Bronx,2897.38,77035.04,151,196.01,37.54,22
10453,5/20/20,2241,NA,NA,Crotona - Tremont,Bronx,2760.39,81184.04,148,182.3,38.51,6
10454,5/20/20,1085,NA,NA,Hunts Point - Mott Haven,Bronx,2838.57,38223.41,98,256.39,33.53,10
10455,5/20/20,1206,NA,NA,Hunts Point - Mott Haven,Bronx,2859.56,42174.38,93,220.51,37.2,8
10456,5/20/20,2361,NA,NA,High Bridge - Morrisania,Bronx,2526.7,93441.91,257,275.04,35.33,7
10457,5/20/20,1958,NA,NA,Crotona - Tremont,Bronx,2621.68,74685.06,168,224.94,36.25,1
10458,5/20/20,1936,NA,NA,Fordham - Bronx Park,Bronx,2310.05,83807.74,108,128.87,36.22,8
10459,5/20/20,1424,NA,NA,Hunts Point - Mott Haven,Bronx,2944.91,48354.56,150,310.21,39.5,4
10460,5/20/20,1563,NA,NA,Crotona - Tremont,Bronx,2601.82,60073.25,108,179.78,37.95,4
10461,5/20/20,1826,NA,NA,Pelham - Throgs Neck,Bronx,3690.41,49479.56,125,252.63,34.36,7
10462,5/20/20,2179,NA,NA,Pelham - Throgs Neck,Bronx,2817.71,77332.41,157,203.02,35.11,6
10463,5/20/20,1825,NA,NA,Kingsbridge - Riverdale,Bronx,2560.06,71287.33,178,249.69,32.8,5
10464,5/20/20,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,26.29,0
10465,5/20/20,1444,NA,NA,Pelham - Throgs Neck,Bronx,3355.76,43030.43,70,162.68,31.41,2
10466,5/20/20,2249,NA,NA,Northeast Bronx,Bronx,3116.4,72166.65,151,209.24,39.55,7
10467,5/20/20,3192,NA,NA,Fordham - Bronx Park,Bronx,3167.17,100784.05,276,273.85,39.22,13
10468,5/20/20,2572,NA,NA,Fordham - Bronx Park,Bronx,3354.15,76681.12,174,226.91,39.79,6
10469,5/20/20,2836,NA,NA,Northeast Bronx,Bronx,3965.98,71508.25,307,429.32,40.14,3
10470,5/20/20,434,NA,NA,Northeast Bronx,Bronx,3077.19,14103.75,13,92.17,30.24,0
10471,5/20/20,761,NA,NA,Kingsbridge - Riverdale,Bronx,3581.64,21247.28,66,310.63,25.49,0
10472,5/20/20,1853,NA,NA,Pelham - Throgs Neck,Bronx,2728.45,67913.94,166,244.43,41.22,5
10473,5/20/20,1824,NA,NA,Pelham - Throgs Neck,Bronx,2945.49,61925.28,116,187.32,36.93,3
10474,5/20/20,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,17,136.68,38.5,1
10475,5/20/20,1635,NA,NA,Northeast Bronx,Bronx,3737.72,43743.21,155,354.34,35.7,5
11004,5/20/20,544,NA,NA,Southeast Queens,Queens,2900.01,18758.55,54,287.87,33.37,2
11101,5/20/20,596,NA,NA,Long Island City - Astoria,Queens,1692.98,35204.11,36,102.26,26.79,4
11102,5/20/20,576,NA,NA,Long Island City - Astoria,Queens,1765.09,32632.92,69,211.44,30.85,5
11103,5/20/20,528,NA,NA,Long Island City - Astoria,Queens,1443.19,36585.65,41,112.07,29.5,5
11104,5/20/20,465,NA,NA,Long Island City - Astoria,Queens,1876.84,24775.7,34,137.23,31.27,0
11105,5/20/20,473,NA,NA,Long Island City - Astoria,Queens,1317.74,35894.88,39,108.65,25.88,5
11106,5/20/20,614,NA,NA,Long Island City - Astoria,Queens,1588.02,38664.4,41,106.04,30.29,6
11109,5/20/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,15.49,0
11201,5/20/20,639,NA,NA,Downtown - Heights - Slope,Brooklyn,1049.12,60908.15,76,124.78,21.6,-1
11203,5/20/20,1941,NA,NA,East Flatbush - Flatbush,Brooklyn,2644.69,73392.42,225,306.57,38.59,0
11204,5/20/20,1920,NA,NA,Borough Park,Brooklyn,2420.5,79322.45,135,170.19,30.51,9
11205,5/20/20,682,NA,NA,Downtown - Heights - Slope,Brooklyn,1549.53,44013.21,44,99.97,27.04,1
11206,5/20/20,1498,NA,NA,Williamsburg - Bushwick,Brooklyn,1752.12,85496.61,144,168.43,31,4
11207,5/20/20,1960,NA,NA,East New York,Brooklyn,2198.38,89156.75,193,216.47,35.35,6
11208,5/20/20,2218,NA,NA,East New York,Brooklyn,2319.9,95607.69,214,223.83,38.55,10
11209,5/20/20,1070,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1595.08,67081.12,100,149.07,28.3,6
11210,5/20/20,1591,NA,NA,East Flatbush - Flatbush,Brooklyn,2371.47,67089.29,125,186.32,36.84,5
11211,5/20/20,1983,NA,NA,Greenpoint,Brooklyn,1991.07,99594.67,119,119.48,28.69,6
11212,5/20/20,1719,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2159.82,79589.99,210,263.85,34.87,4
11213,5/20/20,1301,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2019.37,64425.94,127,197.13,35.67,4
11214,5/20/20,1456,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1560,93333.46,161,172.5,34.8,3
11215,5/20/20,589,NA,NA,Downtown - Heights - Slope,Brooklyn,842.24,69932.3,40,57.2,22.93,1
11216,5/20/20,691,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1244.2,55537.72,60,108.03,27.87,2
11217,5/20/20,591,NA,NA,Downtown - Heights - Slope,Brooklyn,1244.82,47476.67,72,151.65,31.16,1
11218,5/20/20,1628,NA,NA,Borough Park,Brooklyn,2147.57,75806.47,119,156.98,33.96,2
11219,5/20/20,2862,NA,NA,Borough Park,Brooklyn,3082.12,92858.07,202,217.54,26.98,14
11220,5/20/20,1440,NA,NA,Sunset Park,Brooklyn,1462.67,98450,148,150.33,36.22,7
11221,5/20/20,1225,NA,NA,Williamsburg - Bushwick,Brooklyn,1499.89,81672.44,118,144.48,32.36,7
11222,5/20/20,424,NA,NA,Greenpoint,Brooklyn,1166.46,36349.16,28,77.03,24.09,5
11223,5/20/20,1623,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2029.84,79957.11,132,165.09,33.85,6
11224,5/20/20,1089,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2447.89,44487.34,187,420.34,35.46,3
11225,5/20/20,1106,NA,NA,East Flatbush - Flatbush,Brooklyn,1916.43,57711.49,123,213.13,35.51,5
11226,5/20/20,2119,NA,NA,East Flatbush - Flatbush,Brooklyn,2139.08,99061.32,242,244.29,37.44,7
11228,5/20/20,616,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1393.19,44215.08,74,167.36,32.14,2
11229,5/20/20,1484,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1747.75,84909.16,128,150.75,32.49,2
11230,5/20/20,2200,NA,NA,Borough Park,Brooklyn,2467.31,89165.77,198,222.06,33.47,6
11231,5/20/20,398,NA,NA,Downtown - Heights - Slope,Brooklyn,1075.83,36994.7,33,89.2,26.63,2
11232,5/20/20,493,NA,NA,Sunset Park,Brooklyn,1743.83,28271.09,37,130.88,38.9,2
11233,5/20/20,1194,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1654.99,72145.54,120,166.33,35,6
11234,5/20/20,2159,NA,NA,Canarsie - Flatlands,Brooklyn,2265.36,95304.8,165,173.13,36.8,6
11235,5/20/20,1941,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2440.28,79540.14,257,323.11,35.67,5
11236,5/20/20,2567,NA,NA,Canarsie - Flatlands,Brooklyn,2650.57,96846.99,263,271.56,40.35,8
11237,5/20/20,904,NA,NA,Williamsburg - Bushwick,Brooklyn,1783.19,50695.72,99,195.28,36.92,6
11238,5/20/20,733,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1357.01,54015.79,84,155.51,30.42,6
11239,5/20/20,485,NA,NA,Canarsie - Flatlands,Brooklyn,3907.08,12413.37,76,612.24,36.97,2
11354,5/20/20,1120,NA,NA,Flushing - Clearview,Queens,2017.35,55518.32,242,435.89,37.55,6
11355,5/20/20,1208,NA,NA,Flushing - Clearview,Queens,1509.74,80013.97,137,171.22,38.89,9
11356,5/20/20,532,NA,NA,Flushing - Clearview,Queens,2281.04,23322.74,38,162.93,36.62,3
11357,5/20/20,783,NA,NA,Flushing - Clearview,Queens,1958.7,39975.56,76,190.12,33.52,2
11358,5/20/20,535,NA,NA,Flushing - Clearview,Queens,1505.28,35541.5,33,92.85,31.15,2
11360,5/20/20,300,NA,NA,Flushing - Clearview,Queens,1590.4,18863.17,16,84.82,26.69,2
11361,5/20/20,431,NA,NA,Bayside - Little Neck,Queens,1540.83,27971.99,37,132.28,30.33,3
11362,5/20/20,293,NA,NA,Bayside - Little Neck,Queens,1651.82,17738.01,17,95.84,31.13,0
11363,5/20/20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,29.22,0
11364,5/20/20,450,NA,NA,Bayside - Little Neck,Queens,1301.99,34562.6,25,72.33,29.19,0
11365,5/20/20,798,NA,NA,Fresh Meadows,Queens,1811.55,44050.79,54,122.59,34.4,4
11366,5/20/20,369,NA,NA,Fresh Meadows,Queens,2678.3,13777.39,22,159.68,36.94,2
11367,5/20/20,981,NA,NA,Fresh Meadows,Queens,2333.53,42039.24,53,126.07,34.43,4
11368,5/20/20,4268,NA,NA,West Queens,Queens,3824.57,111594.1,371,332.45,47.02,20
11369,5/20/20,1513,NA,NA,West Queens,Queens,4149.5,36462.23,153,419.61,45.29,7
11370,5/20/20,1283,NA,NA,West Queens,Queens,3916.52,32758.65,49,149.58,41.9,4
11372,5/20/20,2399,NA,NA,West Queens,Queens,3834.54,62562.88,218,348.45,44.96,14
11373,5/20/20,3087,NA,NA,West Queens,Queens,3323.79,92875.81,271,291.79,42.36,9
11374,5/20/20,1030,NA,NA,Ridgewood - Forest Hills,Queens,2449.6,42047.63,80,190.26,34.16,5
11375,5/20/20,1455,NA,NA,Ridgewood - Forest Hills,Queens,2062.28,70552.99,168,238.12,33.32,3
11377,5/20/20,2084,NA,NA,West Queens,Queens,2410.12,86468.55,166,191.98,36.31,7
11378,5/20/20,704,NA,NA,West Queens,Queens,2035.07,34593.45,61,176.33,32.96,0
