modified_zcta,month,date,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases_day
10459,May,16,1407,3377,41.66,Charlotte Gardens/Hunts Point,Bronx,NA,NA,NA,NA,NA,5
10459,May,17,1412,3433,41.13,Charlotte Gardens/Hunts Point,Bronx,NA,NA,NA,NA,NA,5
10460,May,1,1351,2800,48.25,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,15
10460,May,2,1366,2898,47.14,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,27
10460,May,3,1393,2988,46.62,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,14
10460,May,4,1407,3049,46.15,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,18
10460,May,5,1425,3100,45.97,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,18
10460,May,6,1443,3175,45.45,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,13
10460,May,7,1456,3257,44.7,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,7
10460,May,8,1463,3301,44.32,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,7
10460,May,9,1470,3399,43.25,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,8
10460,May,10,1478,3471,42.58,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,11
10460,May,11,1489,3538,42.09,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,6
10460,May,12,1495,3562,41.97,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,11
10460,May,13,1506,3628,41.51,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,14
10460,May,14,1520,3711,40.96,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,11
10460,May,15,1531,3788,40.42,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,12
10460,May,16,1543,3870,39.87,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,7
10460,May,17,1550,3933,39.41,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,NA,NA,NA,NA,NA,5
10461,May,1,1627,3640,44.7,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,26
10461,May,2,1653,3774,43.8,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,22
10461,May,3,1675,3870,43.28,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,15
10461,May,4,1690,3958,42.7,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,18
10461,May,5,1708,4019,42.5,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,11
10461,May,6,1719,4157,41.35,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,13
10461,May,7,1732,4232,40.93,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,3
10461,May,8,1735,4271,40.62,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,4
10461,May,9,1739,4417,39.37,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,12
10461,May,10,1751,4514,38.79,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,7
10461,May,11,1758,4594,38.27,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,2
10461,May,12,1760,4611,38.17,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,11
10461,May,13,1771,4679,37.85,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,7
10461,May,14,1778,4770,37.27,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,11
10461,May,15,1789,4867,36.76,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,8
10461,May,16,1797,5007,35.89,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,7
10461,May,17,1804,5094,35.41,Morris Park/Pelham Bay/Westchester Square,Bronx,NA,NA,NA,NA,NA,12
10462,May,1,1932,4277,45.17,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,30
10462,May,2,1962,4415,44.44,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,22
10462,May,3,1984,4524,43.85,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,19
10462,May,4,2003,4611,43.44,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,7
10462,May,5,2010,4681,42.94,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,6
10462,May,6,2016,4734,42.59,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,20
10462,May,7,2036,4848,42,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,6
10462,May,8,2042,4895,41.72,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,23
10462,May,9,2065,5051,40.88,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,22
10462,May,10,2087,5166,40.4,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,11
10462,May,11,2098,5262,39.87,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,4
10462,May,12,2102,5292,39.72,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,10
10462,May,13,2112,5389,39.19,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,10
10462,May,14,2122,5497,38.6,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,10
10462,May,15,2132,5636,37.83,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,17
10462,May,16,2149,5775,37.21,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,6
10462,May,17,2155,5883,36.63,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,NA,NA,NA,NA,NA,10
10463,May,1,1551,3663,42.34,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,33
10463,May,2,1584,3764,42.08,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,10
10463,May,3,1594,3866,41.23,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,33
10463,May,4,1627,3967,41.01,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,18
10463,May,5,1645,4050,40.62,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,17
10463,May,6,1662,4134,40.2,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,35
10463,May,7,1697,4282,39.63,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,0
10463,May,8,1697,4364,38.89,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,24
10463,May,9,1721,4484,38.38,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,10
10463,May,10,1731,4581,37.79,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,9
10463,May,11,1740,4677,37.2,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,11
10463,May,12,1751,4729,37.03,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,7
10463,May,13,1758,4792,36.69,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,5
10463,May,14,1763,4882,36.11,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,9
10463,May,15,1772,5004,35.41,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,22
10463,May,16,1794,5115,35.07,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,10
10463,May,17,1804,5229,34.5,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,NA,NA,NA,NA,NA,9
10464,May,1,113,340,33.24,City Island,Bronx,NA,NA,NA,NA,NA,1
10464,May,2,114,351,32.48,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,3,114,357,31.93,City Island,Bronx,NA,NA,NA,NA,NA,1
10464,May,4,115,360,31.94,City Island,Bronx,NA,NA,NA,NA,NA,-1
10464,May,5,114,363,31.4,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,6,114,368,30.98,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,7,114,376,30.32,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,8,114,385,29.61,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,9,114,395,28.86,City Island,Bronx,NA,NA,NA,NA,NA,1
10464,May,10,115,407,28.26,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,11,115,413,27.85,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,12,115,415,27.71,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,13,115,416,27.64,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,14,115,419,27.45,City Island,Bronx,NA,NA,NA,NA,NA,0
10464,May,15,115,425,27.06,City Island,Bronx,NA,NA,NA,NA,NA,1
10464,May,16,116,430,26.98,City Island,Bronx,NA,NA,NA,NA,NA,1
10464,May,17,117,435,26.9,City Island,Bronx,NA,NA,NA,NA,NA,0
10465,May,1,1316,3332,39.5,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,10
10465,May,2,1326,3430,38.66,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,18
10465,May,3,1344,3507,38.32,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,15
10465,May,4,1359,3567,38.1,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,6
10465,May,5,1365,3606,37.85,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,10
10465,May,6,1375,3670,37.47,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,11
10465,May,7,1386,3739,37.07,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,4
10465,May,8,1390,3774,36.83,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,8
10465,May,9,1398,3871,36.11,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,5
10465,May,10,1403,3929,35.71,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,11
10465,May,11,1414,4005,35.31,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,5
10465,May,12,1419,4043,35.1,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,4
10465,May,13,1423,4106,34.66,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,3
10465,May,14,1426,4181,34.11,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,2
10465,May,15,1428,4263,33.5,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,7
10465,May,16,1435,4342,33.05,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,2
10465,May,17,1437,4387,32.76,Country Club/Throgs Neck,Bronx,NA,NA,NA,NA,NA,4
10466,May,1,2044,4194,48.74,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,19
10466,May,2,2063,4296,48.02,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,24
10466,May,3,2087,4408,47.35,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,8
10466,May,4,2095,4466,46.91,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,13
10466,May,5,2108,4511,46.73,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,13
10466,May,6,2121,4614,45.97,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,9
10466,May,7,2130,4694,45.38,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,3
10466,May,8,2133,4725,45.14,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,17
10466,May,9,2150,4836,44.46,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,10
10466,May,10,2160,4908,44.01,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,11
10466,May,11,2171,5004,43.39,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,3
10466,May,12,2174,5033,43.19,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,13
10466,May,13,2187,5101,42.87,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,5
10466,May,14,2192,5180,42.32,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,18
10466,May,15,2210,5306,41.65,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,8
10466,May,16,2218,5383,41.2,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,12
10466,May,17,2230,5442,40.98,Edenwald/Wakefield,Bronx,NA,NA,NA,NA,NA,8
10467,May,1,2832,5713,49.57,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,33
10467,May,2,2865,5884,48.69,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,41
10467,May,3,2906,6034,48.16,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,25
10467,May,4,2931,6140,47.74,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,21
10467,May,5,2952,6235,47.35,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,20
10467,May,6,2972,6351,46.8,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,20
10467,May,7,2992,6490,46.1,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,5
10467,May,8,2997,6557,45.71,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,21
10467,May,9,3018,6727,44.86,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,21
10467,May,10,3039,6861,44.29,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,19
10467,May,11,3058,6985,43.78,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,3
10467,May,12,3061,7011,43.66,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,24
10467,May,13,3085,7155,43.12,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,16
10467,May,14,3101,7276,42.62,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,17
10467,May,15,3118,7459,41.8,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,16
10467,May,16,3134,7613,41.17,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,9
10467,May,17,3143,7738,40.62,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,NA,NA,NA,NA,NA,29
10468,May,1,2065,3937,52.45,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,30
10468,May,2,2095,4053,51.69,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,25
10468,May,3,2120,4154,51.04,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,17
10468,May,4,2137,4230,50.52,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,16
10468,May,5,2153,4313,49.92,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,20
10468,May,6,2173,4393,49.47,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,29
10468,May,7,2202,4498,48.96,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,7
10468,May,8,2209,4559,48.45,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,31
10468,May,9,2240,4746,47.2,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,12
10468,May,10,2252,4858,46.36,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,24
10468,May,11,2276,4963,45.86,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,0
10468,May,12,2276,4978,45.72,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,8
10468,May,13,2284,5060,45.14,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,18
10468,May,14,2302,5171,44.52,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,162
10468,May,15,2464,5846,42.15,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,70
10468,May,16,2534,6113,41.45,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,4
10468,May,17,2538,6212,40.86,Fordham/Kingsbridge/University Heights,Bronx,NA,NA,NA,NA,NA,16
10469,May,1,2526,4953,51,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,29
10469,May,2,2555,5122,49.88,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,25
10469,May,3,2580,5234,49.29,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,8
10469,May,4,2588,5306,48.77,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,12
10469,May,5,2600,5379,48.34,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,14
10469,May,6,2614,5462,47.86,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,16
10469,May,7,2630,5548,47.4,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,7
10469,May,8,2637,5610,47.01,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,17
10469,May,9,2654,5727,46.34,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,32
10469,May,10,2686,5924,45.34,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,62
10469,May,11,2748,6223,44.16,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,21
10469,May,12,2769,6281,44.09,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,5
10469,May,13,2774,6354,43.66,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,6
10469,May,14,2780,6456,43.06,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,19
10469,May,15,2799,6582,42.53,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,14
10469,May,16,2813,6701,41.98,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,8
10469,May,17,2821,6812,41.41,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,NA,NA,NA,NA,NA,8
10470,May,1,387,882,43.88,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,1
10470,May,2,388,901,43.06,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,4
10470,May,3,392,913,42.94,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,5
10470,May,4,397,937,42.37,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,1
10470,May,5,398,955,41.68,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,7
10470,May,6,405,981,41.28,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,0
10470,May,7,405,1001,40.46,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,0
10470,May,8,405,1014,39.94,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,4
10470,May,9,409,1044,39.18,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,3
10470,May,10,412,1058,38.94,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,2
10470,May,11,414,1099,37.67,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,5
10470,May,12,419,1110,37.75,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,1
10470,May,13,420,1155,36.36,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,2
10470,May,14,422,1224,34.48,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,3
10470,May,15,425,1273,33.39,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,1
10470,May,16,426,1301,32.74,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,4
10470,May,17,430,1347,31.92,Wakefield/Woodlawn,Bronx,NA,NA,NA,NA,NA,3
10471,May,1,507,1282,39.55,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,6
10471,May,2,513,1323,38.78,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,13
10471,May,3,526,1356,38.79,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,4
10471,May,4,530,1368,38.74,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,5
10471,May,5,535,1385,38.63,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,6
10471,May,6,541,1409,38.4,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,2
10471,May,7,543,1432,37.92,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,0
10471,May,8,543,1442,37.66,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,3
10471,May,9,546,1484,36.79,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,9
10471,May,10,555,1546,35.9,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,0
10471,May,11,555,1570,35.35,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,1
10471,May,12,556,1582,35.15,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,5
10471,May,13,561,1629,34.44,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,53
10471,May,14,614,1858,33.05,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,84
10471,May,15,698,2428,28.75,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,57
10471,May,16,755,2821,26.76,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,1
10471,May,17,756,2912,25.96,Fieldston/North Riverdale/Riverdale,Bronx,NA,NA,NA,NA,NA,4
10472,May,1,1618,3074,52.64,Soundview,Bronx,NA,NA,NA,NA,NA,27
10472,May,2,1645,3158,52.09,Soundview,Bronx,NA,NA,NA,NA,NA,26
10472,May,3,1671,3249,51.43,Soundview,Bronx,NA,NA,NA,NA,NA,11
10472,May,4,1682,3309,50.83,Soundview,Bronx,NA,NA,NA,NA,NA,12
10472,May,5,1694,3365,50.34,Soundview,Bronx,NA,NA,NA,NA,NA,15
10472,May,6,1709,3436,49.74,Soundview,Bronx,NA,NA,NA,NA,NA,19
10472,May,7,1728,3518,49.12,Soundview,Bronx,NA,NA,NA,NA,NA,2
10472,May,8,1730,3542,48.84,Soundview,Bronx,NA,NA,NA,NA,NA,19
10472,May,9,1749,3662,47.76,Soundview,Bronx,NA,NA,NA,NA,NA,14
10472,May,10,1763,3753,46.98,Soundview,Bronx,NA,NA,NA,NA,NA,8
10472,May,11,1771,3813,46.45,Soundview,Bronx,NA,NA,NA,NA,NA,8
10472,May,12,1779,3838,46.35,Soundview,Bronx,NA,NA,NA,NA,NA,6
10472,May,13,1785,3901,45.76,Soundview,Bronx,NA,NA,NA,NA,NA,13
10472,May,14,1798,3994,45.02,Soundview,Bronx,NA,NA,NA,NA,NA,7
10472,May,15,1805,4083,44.21,Soundview,Bronx,NA,NA,NA,NA,NA,16
10472,May,16,1821,4181,43.55,Soundview,Bronx,NA,NA,NA,NA,NA,5
10472,May,17,1826,4244,43.03,Soundview,Bronx,NA,NA,NA,NA,NA,14
10473,May,1,1637,3550,46.11,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,17
10473,May,2,1654,3646,45.36,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,29
10473,May,3,1683,3734,45.07,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,12
10473,May,4,1695,3806,44.53,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,14
10473,May,5,1709,3859,44.29,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,15
10473,May,6,1724,3923,43.95,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,16
10473,May,7,1740,4026,43.22,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,5
10473,May,8,1745,4064,42.94,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,10
10473,May,9,1755,4158,42.21,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,12
10473,May,10,1767,4243,41.65,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,8
10473,May,11,1775,4313,41.15,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,5
10473,May,12,1780,4348,40.94,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,12
10473,May,13,1792,4411,40.63,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,1
10473,May,14,1793,4484,39.99,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,7
10473,May,15,1800,4570,39.39,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,12
10473,May,16,1812,4678,38.73,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,2
10473,May,17,1814,4726,38.38,Castle Hill/Clason Point/Soundview,Bronx,NA,NA,NA,NA,NA,4
10474,May,1,277,602,46.01,Hunts Point,Bronx,NA,NA,NA,NA,NA,6
10474,May,2,283,616,45.94,Hunts Point,Bronx,NA,NA,NA,NA,NA,-1
