zipcode,day,neighborhood_name,borough_group,positive,covid_case_rate,covid_death_count,covid_death_rate,incidence_rate,newcases,pop_denominator
11004,2020-08-02,Bellerose/Douglaston-Little Neck,Queens,617,3289.17,68,362.5,5.330774561543793,1,18759
11101,2020-08-02,Astoria (South)/Long Island City/Sunnyside,Queens,708,2011.13,40,113.62,5.681172594023407,2,35204
11102,2020-08-02,Astoria (North),Queens,690,2114.43,80,245.15,3.0643826801090923,1,32633
11103,2020-08-02,Astoria (North)/Astoria (South),Queens,630,1721.99,52,142.13,2.733285956376756,1,36586
11104,2020-08-02,Sunnyside,Queens,539,2175.52,42,169.52,0,0,24776
11105,2020-08-02,Ditmars Steinway,Queens,534,1487.68,43,119.79,0,0,35895
11106,2020-08-02,Astoria (South),Queens,742,1919.08,53,137.08,-2.5863852679495136,-1,38664
11109,2020-08-02,Long Island City,Queens,61,1203,2,39.44,0,0,5071
11201,2020-08-02,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,797,1308.53,95,155.97,0,0,60908
11203,2020-08-02,East Flatbush (North)/East Flatbush (South),Brooklyn,2216,3019.39,242,329.73,4.087638979725311,3,73392
11204,2020-08-02,Bensonhurst/Mapleton,Brooklyn,2154,2715.5,143,180.28,1.2606842994377347,1,79322
11205,2020-08-02,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,799,1815.36,50,113.6,2.2720559834594325,1,44013
11206,2020-08-02,Williamsburg (South),Brooklyn,1768,2067.92,153,178.95,5.848158414915143,5,85497
11207,2020-08-02,Cypress Hills/East New York,Brooklyn,2328,2611.13,216,242.27,2.2432338459122674,2,89157
11208,2020-08-02,Cypress Hills/East New York,Brooklyn,2618,2738.27,249,260.44,5.2296878922265915,5,95608
11209,2020-08-02,Bay Ridge/Fort Hamilton,Brooklyn,1225,1826.15,115,171.43,1.4907350814686722,1,67081
11210,2020-08-02,Flatlands/Midwood,Brooklyn,1822,2715.78,150,223.58,1.490557319381717,1,67089
11211,2020-08-02,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2279,2288.28,138,138.56,1.0040664692002612,1,99595
11212,2020-08-02,Ocean Hill-Brownsville,Brooklyn,2069,2599.57,233,292.75,0,0,79590
11213,2020-08-02,Crown Heights (East),Brooklyn,1528,2371.72,148,229.72,4.656505137677335,3,64426
11214,2020-08-02,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1690,1810.71,183,196.07,0,0,93333
11215,2020-08-02,Gowanus/Park Slope/Windsor Terrace,Brooklyn,675,965.22,46,65.78,0,0,69932
11216,2020-08-02,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,832,1498.08,76,136.84,1.8005689797976159,1,55538
11217,2020-08-02,Boerum Hill/Park Slope,Brooklyn,677,1425.96,86,181.14,0,0,47477
11218,2020-08-02,Kensington/Windsor Terrace,Brooklyn,1869,2465.49,137,180.72,3.9574703849299526,3,75806
11219,2020-08-02,Borough Park,Brooklyn,3233,3481.66,235,253.07,2.1538262723728705,2,92858
11220,2020-08-02,Sunset Park,Brooklyn,1815,1843.58,166,168.61,4.062976130015236,4,98450
11221,2020-08-02,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1484,1817.01,146,178.76,1.2244098344597905,1,81672
11222,2020-08-02,Greenpoint,Brooklyn,517,1422.32,32,88.04,0,0,36349
11223,2020-08-02,Gravesend/Homecrest,Brooklyn,1851,2314.99,144,180.1,0,0,79957
11224,2020-08-02,Brighton Beach/Coney Island/Seagate,Brooklyn,1319,2964.89,213,478.79,0,0,44487
11225,2020-08-02,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1244,2155.55,140,242.59,0,0,57711
11226,2020-08-02,Flatbush/Prospect Lefferts Gardens,Brooklyn,2510,2533.78,302,304.86,7.066353055188217,7,99061
11228,2020-08-02,Bath Beach/Dyker Heights,Brooklyn,738,1669.11,82,185.46,0,0,44215
11229,2020-08-02,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1905,2243.57,151,177.84,4.710925814695733,4,84909
11230,2020-08-02,Midwood,Brooklyn,2537,2845.26,228,255.7,3.364511136531862,3,89166
11231,2020-08-02,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,458,1238.02,34,91.91,0,0,36995
11232,2020-08-02,Sunset Park,Brooklyn,604,2136.46,42,148.56,3.537193590605214,1,28271
11233,2020-08-02,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1395,1933.59,136,188.51,2.7721564605106312,2,72146
11234,2020-08-02,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2381,2498.3,195,204.61,4.197051571271182,4,95305
11235,2020-08-02,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2209,2777.21,299,375.91,6.286145335680161,5,79540
11236,2020-08-02,Canarsie,Brooklyn,2934,3029.52,298,307.7,1.0325565066548268,1,96847
11237,2020-08-02,Bushwick/East Williamsburg,Brooklyn,1090,2150.08,114,224.87,0,0,50696
11238,2020-08-02,Clinton Hill/Prospect Heights,Brooklyn,869,1608.79,104,192.54,3.7026066350710902,2,54016
11239,2020-08-02,East New York,Brooklyn,554,4462.93,89,716.97,0,0,12413
11354,2020-08-02,Flushing/Murray Hill,Queens,1364,2456.85,296,533.16,1.8012176231132246,1,55518
11355,2020-08-02,Flushing/Murray Hill/Queensboro Hill,Queens,1530,1912.17,168,209.96,0,0,80014
11356,2020-08-02,College Point,Queens,611,2619.76,42,180.08,4.2876130857951384,1,23323
11357,2020-08-02,Whitestone,Queens,881,2203.85,105,262.66,0,0,39976
11358,2020-08-02,Auburndale/Murray Hill,Queens,622,1750.07,43,120.99,0,0,35542
11360,2020-08-02,Bayside (North),Queens,336,1781.25,27,143.14,0,0,18863
11361,2020-08-02,Bayside (North)/Bayside (South),Queens,486,1737.45,57,203.78,3.575003575003575,1,27972
11362,2020-08-02,Douglaston-Little Neck,Queens,347,1956.25,36,202.95,0,0,17738
11363,2020-08-02,Douglaston-Little Neck,Queens,105,1466.68,5,69.84,0,0,7159
11364,2020-08-02,Bayside (South)/Oakland Gardens,Queens,490,1417.72,35,101.27,0,0,34563
11365,2020-08-02,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,920,2088.5,67,152.1,2.27009602506186,1,44051
11366,2020-08-02,Fresh Meadows/Hillcrest,Queens,409,2968.63,28,203.23,7.258474268708717,1,13777
11367,2020-08-02,Kew Gardens Hills/Pomonok,Queens,1126,2678.45,67,159.37,0,0,42039
11368,2020-08-02,Corona/North Corona,Queens,4979,4461.71,444,397.87,4.480527626933347,5,111594
11369,2020-08-02,Airport/East Elmhurst,Queens,1708,4684.3,179,490.92,2.742581317536065,1,36462
11370,2020-08-02,Jackson Heights/Rikers Island,Queens,1409,4301.15,64,195.37,0,0,32759
11372,2020-08-02,Jackson Heights,Queens,2735,4371.6,257,410.79,1.5983888240653423,1,62563
11373,2020-08-02,Elmhurst,Queens,3441,3704.95,296,318.71,5.383522115508851,5,92876
11374,2020-08-02,Rego Park,Queens,1146,2725.48,99,235.45,4.756468797564688,2,42048
11375,2020-08-02,Forest Hills,Queens,1526,2162.91,181,256.54,2.834748345215653,2,70553
11377,2020-08-02,Woodside,Queens,2443,2825.3,195,225.52,1.1564838265736854,1,86469
11378,2020-08-02,Maspeth,Queens,796,2301.01,74,213.91,-2.890758245887896,-1,34593
11379,2020-08-02,Middle Village,Queens,870,2403.61,97,267.99,0,0,36196
11385,2020-08-02,Glendale/Ridgewood,Queens,2376,2308.37,142,137.96,3.8861362090741283,4,102930
11411,2020-08-02,Cambria Heights,Queens,721,3518.06,50,243.97,0,0,20494
11412,2020-08-02,St. Albans,Queens,1307,3321.73,91,231.28,2.5414898213332653,1,39347
11413,2020-08-02,Laurelton/Rosedale,Queens,1392,3189.15,103,235.98,0,0,43648
11414,2020-08-02,Hamilton Beach/Howard Beach/Lindenwood,Queens,848,3000.12,63,222.89,0,0,28266
11415,2020-08-02,Kew Gardens,Queens,560,2911.47,51,265.15,0,0,19234
11416,2020-08-02,Ozone Park,Queens,763,2866.87,55,206.65,7.514841812579845,2,26614
11417,2020-08-02,Ozone Park,Queens,933,2983.63,46,147.1,0,0,31271
11418,2020-08-02,Richmond Hill,Queens,1188,3117.69,106,278.18,0,0,38105
11419,2020-08-02,Richmond Hill/South Ozone Park,Queens,1285,2527.1,98,192.73,0,0,50849
11420,2020-08-02,South Ozone Park,Queens,1448,2990.76,107,221,2.065432914738929,1,48416
11421,2020-08-02,Woodhaven,Queens,1271,3011.17,103,244.02,2.369162974721031,1,42209
11422,2020-08-02,Rosedale,Queens,1057,3134.49,67,198.69,5.930846331771544,2,33722
11423,2020-08-02,Hollis/Holliswood,Queens,1138,3551.68,105,327.7,0,0,32041
11426,2020-08-02,Bellerose,Queens,522,2563.44,34,166.97,0,0,20363
11427,2020-08-02,Bellerose/Hollis Hills/Holliswood,Queens,828,3567.06,51,219.71,0,0,23212
11428,2020-08-02,Queens Village,Queens,702,3632.14,54,279.4,0,0,19327
11429,2020-08-02,Queens Village,Queens,1020,3638.14,75,267.51,3.5668426309031247,1,28036
11432,2020-08-02,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1940,3069.84,254,401.93,6.329614684706069,4,63195
11433,2020-08-02,Jamaica,Queens,1009,2800,79,219.23,0,0,36036
11434,2020-08-02,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2216,3281.21,197,291.7,2.961383558398484,2,67536
11435,2020-08-02,Briarwood/Jamaica,Queens,1728,2996.68,150,260.13,3.4683684794672587,2,57664
11436,2020-08-02,South Jamaica/South Ozone Park,Queens,573,2753.82,46,221.07,0,0,20807
11691,2020-08-02,Edgemere/Far Rockaway,Queens,2577,3979.37,372,574.44,0,0,64759
11692,2020-08-02,Arverne/Edgemere,Queens,673,3344.89,93,462.22,4.970178926441352,1,20120
11693,2020-08-02,Arverne/Broad Channel,Queens,347,2802.62,29,234.22,0,0,12381
11694,2020-08-02,Belle Harbor-Neponsit/Rockaway Park,Queens,767,3767.97,88,432.31,0,0,20356
11697,2020-08-02,Breezy Point,Queens,111,3138.53,4,113.1,0,0,3537
10001,2020-08-03,Chelsea/NoMad/West Chelsea,Manhattan,423,1795.19,25,106.1,8.487883546237747,2,23563
10002,2020-08-03,Chinatown/Lower East Side,Manhattan,1250,1628.55,160,208.45,11.72562048075044,9,76755
10003,2020-08-03,East Village/Gramercy/Greenwich Village,Manhattan,516,959.08,34,63.2,0,0,53802
10004,2020-08-03,Financial District,Manhattan,39,1068.32,1,27.39,0,0,3651
10005,2020-08-03,Financial District,Manhattan,82,976.64,2,23.82,11.910433539780847,1,8396
10006,2020-08-03,Financial District,Manhattan,37,1070.05,0,0,28.918449971081547,1,3458
10007,2020-08-03,TriBeCa,Manhattan,71,860.63,3,36.36,0,0,8250
10009,2020-08-03,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,800,1361.75,69,117.45,5.106556818955539,3,58748
10010,2020-08-03,Flatiron/Gramercy/Kips Bay,Manhattan,310,957.62,19,58.69,0,0,32372
10011,2020-08-03,Chelsea,Manhattan,598,1208.07,43,86.87,2.0201612088644674,1,49501
10012,2020-08-03,Greenwich Village/SoHo,Manhattan,196,817.31,9,37.53,0,0,23981
10013,2020-08-03,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,309,1064.38,21,72.34,3.4445937101718855,1,29031
10014,2020-08-03,Hudson Square/Meatpacking District/West Village,Manhattan,361,1162.9,29,93.42,3.221338143864961,1,31043
10016,2020-08-03,Kips Bay/Murray Hill/NoMad,Manhattan,800,1523.1,49,93.29,0,0,52524
10017,2020-08-03,East Midtown/Murray Hill,Manhattan,162,1004.51,8,49.61,0,0,16127
10018,2020-08-03,Hell's Kitchen/Midtown Manhattan,Manhattan,247,2591.42,5,52.46,10.492078480747036,1,9531
10019,2020-08-03,Hell's Kitchen/Midtown Manhattan,Manhattan,672,1653.89,42,103.37,2.4611749649282566,1,40631
10021,2020-08-03,Lenox Hill/Upper East Side,Manhattan,616,1394.43,64,144.88,0,0,44176
10022,2020-08-03,East Midtown,Manhattan,382,1259.28,31,102.19,0,0,30335
10023,2020-08-03,Lincoln Square,Manhattan,624,1035.26,54,89.59,3.3181252592285357,2,60275
10024,2020-08-03,Upper West Side,Manhattan,803,1400.48,75,130.8,0,0,57338
10025,2020-08-03,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1487,1610.47,176,190.61,2.166072801706865,2,92333
10026,2020-08-03,Central Harlem (South),Manhattan,723,1852.99,47,120.46,5.125839356194577,2,39018
10027,2020-08-03,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1143,1796.29,113,177.59,0,0,63631
10028,2020-08-03,Upper East Side/Yorkville,Manhattan,520,1057.88,33,67.13,2.034381039568711,1,49155
10029,2020-08-03,East Harlem,Manhattan,1947,2469.51,212,268.89,1.2683595038177622,1,78842
10030,2020-08-03,Central Harlem (North),Manhattan,556,1896.19,55,187.57,0,0,29322
10031,2020-08-03,Hamilton Heights/West Harlem,Manhattan,1452,2397.74,132,217.98,1.6513367571048763,1,60557
10032,2020-08-03,Washington Heights (South),Manhattan,1684,2738.54,174,282.96,0,0,61493
10033,2020-08-03,Washington Heights (North)/Washington Heights (South),Manhattan,1461,2467.47,121,204.36,0,0,59210
10034,2020-08-03,Inwood/Washington Heights (North),Manhattan,819,1901.39,71,164.83,2.321586107628732,1,43074
10035,2020-08-03,East Harlem,Manhattan,1100,3195.2,135,392.14,2.9046968948790193,1,34427
10036,2020-08-03,Hell's Kitchen/Midtown Manhattan,Manhattan,501,1911.39,40,152.61,7.630384189843959,2,26211
10037,2020-08-03,Central Harlem (North)/East Harlem,Manhattan,561,2716.76,63,305.09,4.8426150121065374,1,20650
10038,2020-08-03,Chinatown/Financial District,Manhattan,275,1247.28,28,127,0,0,22048
10039,2020-08-03,Central Harlem (North)/Washington Heights (South),Manhattan,583,2203.53,64,241.9,3.779575175750246,1,26458
10040,2020-08-03,Washington Heights (North),Manhattan,1234,2753.96,118,263.34,4.463488662738796,2,44808
10044,2020-08-03,Roosevelt Island,Manhattan,255,2179.43,36,307.68,17.094017094017094,2,11700
10065,2020-08-03,Lenox Hill/Upper East Side,Manhattan,345,1187.14,28,96.35,0,0,29061
10069,2020-08-03,Lincoln Square,Manhattan,65,1025.54,2,31.56,0,0,6338
10075,2020-08-03,Lenox Hill/Upper East Side,Manhattan,436,1844.79,45,190.4,0,0,23634
10128,2020-08-03,Upper East Side/Yorkville,Manhattan,700,1140.96,41,66.83,0,0,61352
10280,2020-08-03,Battery Park City,Manhattan,62,644.58,0,0,0,0,9619
10282,2020-08-03,Battery Park City,Manhattan,80,1450.47,15,271.96,0,0,5515
10301,2020-08-03,Silver Lake/St. George,Staten Island,1284,3241.32,106,267.59,2.5243600747210584,1,39614
10302,2020-08-03,Elm Park,Staten Island,672,3579.42,32,170.45,5.326515393629488,1,18774
10303,2020-08-03,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,925,3526.27,47,179.17,7.624275693809088,2,26232
10304,2020-08-03,New Dorp/Todt Hill,Staten Island,1472,3467.71,182,428.75,0,0,42449
10305,2020-08-03,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1334,3134.33,80,187.97,2.3495688541152697,1,42561
10306,2020-08-03,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1539,2866.69,82,152.74,1.8626830086055954,1,53686
10307,2020-08-03,Tottenville,Staten Island,411,2701.36,15,98.59,0,0,15215
10308,2020-08-03,Great Kills,Staten Island,690,2328.3,28,94.48,0,0,29635
10309,2020-08-03,Charleston/Prince's Bay/Woodrow,Staten Island,902,2732.92,31,93.93,3.0298439630359035,1,33005
10310,2020-08-03,Port Richmond/Randall Manor/West Brighton,Staten Island,741,3104.19,33,138.24,0,0,23871
10312,2020-08-03,Annadale/Rossville,Staten Island,1636,2712.91,59,97.84,1.658264791721942,1,60304
10314,2020-08-03,Bloomfield/Freshkills Park,Staten Island,2824,3108.96,201,221.28,4.403637404496114,4,90834
10451,2020-08-03,Concourse/Melrose,Bronx,1680,3520.63,150,314.34,2.0956013328024476,1,47719
10452,2020-08-03,Concourse/Highbridge,Bronx,2638,3424.42,170,220.68,1.298111248133965,1,77035
10453,2020-08-03,Morris Heights/Mount Hope/University Heights,Bronx,2617,3223.54,164,202.01,2.4635396137169883,2,81184
10454,2020-08-03,Mott Haven/Port Morris,Bronx,1243,3251.93,105,274.7,0,0,38223
10455,2020-08-03,Mott Haven,Bronx,1410,3343.26,111,263.19,4.742258263385024,2,42174
10456,2020-08-03,Claremont/Morrisania,Bronx,2758,2951.57,290,310.35,1.070182573146979,1,93442
10457,2020-08-03,Belmont/Claremont/Mount Hope/Tremont,Bronx,2422,3242.95,186,249.05,4.016870857601928,3,74685
10458,2020-08-03,Belmont/Fordham University/Kingsbridge,Bronx,2312,2758.7,126,150.34,5.966017563955709,5,83808
10459,2020-08-03,Charlotte Gardens/Hunts Point,Bronx,1629,3368.87,166,343.3,4.136076931030917,2,48355
10460,2020-08-03,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1816,3022.98,127,211.41,0,0,60073
10461,2020-08-03,Morris Park/Pelham Bay/Westchester Square,Bronx,1949,3939,138,278.9,0,0,49480
10462,2020-08-03,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2418,3126.76,183,236.64,2.586251487094605,2,77332
10463,2020-08-03,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2201,3087.51,215,301.6,2.8055606211511215,2,71287
10464,2020-08-03,City Island,Bronx,132,3032.28,9,206.75,0,0,4353
10465,2020-08-03,Country Club/Throgs Neck,Bronx,1571,3650.9,85,197.53,0,0,43030
10466,2020-08-03,Edenwald/Wakefield,Bronx,2554,3539.03,168,232.79,0,0,72167
10467,2020-08-03,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3714,3685.11,320,317.51,0,0,100784
10468,2020-08-03,Fordham/Kingsbridge/University Heights,Bronx,3016,3933.17,221,288.21,2.6082080306725266,2,76681
10469,2020-08-03,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3186,4455.43,361,504.84,2.7968898584773734,2,71508
10470,2020-08-03,Wakefield/Woodlawn,Bronx,480,3403.35,20,141.81,7.0901871809415775,1,14104
10471,2020-08-03,Fieldston/North Riverdale/Riverdale,Bronx,845,3976.98,85,400.05,4.706546806607991,1,21247
10472,2020-08-03,Soundview,Bronx,2161,3181.97,188,276.82,2.9449009040845775,2,67914
10473,2020-08-03,Castle Hill/Clason Point/Soundview,Bronx,2098,3387.95,137,221.23,3.229713362939039,2,61925
10474,2020-08-03,Hunts Point,Bronx,348,2797.86,21,168.84,0,0,12438
10475,2020-08-03,Co-op City/Edenwald,Bronx,1827,4176.65,176,402.35,2.2860800585236496,1,43743
11004,2020-08-03,Bellerose/Douglaston-Little Neck,Queens,617,3289.17,68,362.5,0,0,18759
11101,2020-08-03,Astoria (South)/Long Island City/Sunnyside,Queens,708,2011.13,40,113.62,0,0,35204
11102,2020-08-03,Astoria (North),Queens,690,2114.43,80,245.15,0,0,32633
11103,2020-08-03,Astoria (North)/Astoria (South),Queens,631,1724.72,53,144.87,2.733285956376756,1,36586
11104,2020-08-03,Sunnyside,Queens,540,2179.56,42,169.52,4.036164029706167,1,24776
11105,2020-08-03,Ditmars Steinway,Queens,534,1487.68,43,119.79,0,0,35895
11106,2020-08-03,Astoria (South),Queens,744,1924.25,53,137.08,5.172770535899027,2,38664
11109,2020-08-03,Long Island City,Queens,61,1203,2,39.44,0,0,5071
11201,2020-08-03,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,798,1310.17,95,155.97,1.6418204505155318,1,60908
11203,2020-08-03,East Flatbush (North)/East Flatbush (South),Brooklyn,2217,3020.75,242,329.73,1.3625463265751034,1,73392
11204,2020-08-03,Bensonhurst/Mapleton,Brooklyn,2154,2715.5,143,180.28,0,0,79322
11205,2020-08-03,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,800,1817.64,50,113.6,2.2720559834594325,1,44013
11206,2020-08-03,Williamsburg (South),Brooklyn,1769,2069.09,153,178.95,1.1696316829830287,1,85497
11207,2020-08-03,Cypress Hills/East New York,Brooklyn,2329,2612.25,216,242.27,1.1216169229561337,1,89157
11208,2020-08-03,Cypress Hills/East New York,Brooklyn,2621,2741.41,249,260.44,3.137812735335955,3,95608
11209,2020-08-03,Bay Ridge/Fort Hamilton,Brooklyn,1224,1824.66,115,171.43,-1.4907350814686722,-1,67081
11210,2020-08-03,Flatlands/Midwood,Brooklyn,1823,2717.27,150,223.58,1.490557319381717,1,67089
11211,2020-08-03,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2283,2292.29,138,138.56,4.016265876801045,4,99595
11212,2020-08-03,Ocean Hill-Brownsville,Brooklyn,2072,2603.34,234,294.01,3.769317753486619,3,79590
11213,2020-08-03,Crown Heights (East),Brooklyn,1529,2373.27,148,229.72,1.5521683792257783,1,64426
11214,2020-08-03,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1691,1811.78,183,196.07,1.0714323979728497,1,93333
11215,2020-08-03,Gowanus/Park Slope/Windsor Terrace,Brooklyn,675,965.22,46,65.78,0,0,69932
11216,2020-08-03,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,833,1499.88,76,136.84,1.8005689797976159,1,55538
11217,2020-08-03,Boerum Hill/Park Slope,Brooklyn,677,1425.96,86,181.14,0,0,47477
11218,2020-08-03,Kensington/Windsor Terrace,Brooklyn,1871,2468.13,137,180.72,2.638313589953302,2,75806
11219,2020-08-03,Borough Park,Brooklyn,3237,3485.97,235,253.07,4.307652544745741,4,92858
11220,2020-08-03,Sunset Park,Brooklyn,1819,1847.64,166,168.61,4.062976130015236,4,98450
11221,2020-08-03,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1490,1824.36,146,178.76,7.346459006758743,6,81672
11222,2020-08-03,Greenpoint,Brooklyn,517,1422.32,33,90.79,0,0,36349
11223,2020-08-03,Gravesend/Homecrest,Brooklyn,1852,2316.24,144,180.1,1.2506722363270257,1,79957
11224,2020-08-03,Brighton Beach/Coney Island/Seagate,Brooklyn,1319,2964.89,213,478.79,0,0,44487
11225,2020-08-03,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1245,2157.28,140,242.59,1.7327719152327978,1,57711
11226,2020-08-03,Flatbush/Prospect Lefferts Gardens,Brooklyn,2511,2534.79,302,304.86,1.009479007884031,1,99061
11228,2020-08-03,Bath Beach/Dyker Heights,Brooklyn,740,1673.64,82,185.46,4.5233518036865314,2,44215
11229,2020-08-03,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1907,2245.93,151,177.84,2.3554629073478663,2,84909
11230,2020-08-03,Midwood,Brooklyn,2540,2848.63,228,255.7,3.364511136531862,3,89166
11231,2020-08-03,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,458,1238.02,34,91.91,0,0,36995
11232,2020-08-03,Sunset Park,Brooklyn,605,2140,42,148.56,3.537193590605214,1,28271
11233,2020-08-03,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1398,1937.75,136,188.51,4.158234690765947,3,72146
